date,year,month_num,month_name,quarter,quarter_year,year_quarter,week_num,day_of_month,weekday_name,is_weekend,is_holiday_season
2026-03-11,2026,3,March,1,2026-Q1,Q1 2026,11,11,Wednesday,0,0
2026-03-12,2026,3,March,1,2026-Q1,Q1 2026,11,12,Thursday,0,0
2026-03-13,2026,3,March,1,2026-Q1,Q1 2026,11,13,Friday,0,0
2026-03-14,2026,3,March,1,2026-Q1,Q1 2026,11,14,Saturday,1,0
2026-03-15,2026,3,March,1,2026-Q1,Q1 2026,11,15,Sunday,1,0
2026-03-16,2026,3,March,1,2026-Q1,Q1 2026,12,16,Monday,0,0
2026-03-17,2026,3,March,1,2026-Q1,Q1 2026,12,17,Tuesday,0,0
2026-03-18,2026,3,March,1,2026-Q1,Q1 2026,12,18,Wednesday,0,0
2026-03-19,2026,3,March,1,2026-Q1,Q1 2026,12,19,Thursday,0,0
2026-03-20,2026,3,March,1,2026-Q1,Q1 2026,12,20,Friday,0,0
2026-03-21,2026,3,March,1,2026-Q1,Q1 2026,12,21,Saturday,1,0
2026-03-22,2026,3,March,1,2026-Q1,Q1 2026,12,22,Sunday,1,0
2026-03-23,2026,3,March,1,2026-Q1,Q1 2026,13,23,Monday,0,0
2026-03-24,2026,3,March,1,2026-Q1,Q1 2026,13,24,Tuesday,0,0
2026-03-25,2026,3,March,1,2026-Q1,Q1 2026,13,25,Wednesday,0,0
2026-03-26,2026,3,March,1,2026-Q1,Q1 2026,13,26,Thursday,0,0
2026-03-27,2026,3,March,1,2026-Q1,Q1 2026,13,27,Friday,0,0
2026-03-28,2026,3,March,1,2026-Q1,Q1 2026,13,28,Saturday,1,0
2026-03-29,2026,3,March,1,2026-Q1,Q1 2026,13,29,Sunday,1,0
2026-03-30,2026,3,March,1,2026-Q1,Q1 2026,14,30,Monday,0,0
2026-03-31,2026,3,March,1,2026-Q1,Q1 2026,14,31,Tuesday,0,0
2026-04-01,2026,4,April,2,2026-Q2,Q2 2026,14,1,Wednesday,0,0
2026-04-02,2026,4,April,2,2026-Q2,Q2 2026,14,2,Thursday,0,0
2026-04-03,2026,4,April,2,2026-Q2,Q2 2026,14,3,Friday,0,0
2026-04-04,2026,4,April,2,2026-Q2,Q2 2026,14,4,Saturday,1,0
2026-04-05,2026,4,April,2,2026-Q2,Q2 2026,14,5,Sunday,1,0
2026-04-06,2026,4,April,2,2026-Q2,Q2 2026,15,6,Monday,0,0
2026-04-07,2026,4,April,2,2026-Q2,Q2 2026,15,7,Tuesday,0,0
2026-04-08,2026,4,April,2,2026-Q2,Q2 2026,15,8,Wednesday,0,0
2026-04-09,2026,4,April,2,2026-Q2,Q2 2026,15,9,Thursday,0,0
2026-04-10,2026,4,April,2,2026-Q2,Q2 2026,15,10,Friday,0,0
2026-04-11,2026,4,April,2,2026-Q2,Q2 2026,15,11,Saturday,1,0
2026-04-12,2026,4,April,2,2026-Q2,Q2 2026,15,12,Sunday,1,0
2026-04-13,2026,4,April,2,2026-Q2,Q2 2026,16,13,Monday,0,0
2026-04-14,2026,4,April,2,2026-Q2,Q2 2026,16,14,Tuesday,0,0
2026-04-15,2026,4,April,2,2026-Q2,Q2 2026,16,15,Wednesday,0,0
2026-04-16,2026,4,April,2,2026-Q2,Q2 2026,16,16,Thursday,0,0
2026-04-17,2026,4,April,2,2026-Q2,Q2 2026,16,17,Friday,0,0
2026-04-18,2026,4,April,2,2026-Q2,Q2 2026,16,18,Saturday,1,0
2026-04-19,2026,4,April,2,2026-Q2,Q2 2026,16,19,Sunday,1,0
2026-04-20,2026,4,April,2,2026-Q2,Q2 2026,17,20,Monday,0,0
2026-04-21,2026,4,April,2,2026-Q2,Q2 2026,17,21,Tuesday,0,0
2026-04-22,2026,4,April,2,2026-Q2,Q2 2026,17,22,Wednesday,0,0
2026-04-23,2026,4,April,2,2026-Q2,Q2 2026,17,23,Thursday,0,0
2026-04-24,2026,4,April,2,2026-Q2,Q2 2026,17,24,Friday,0,0
2026-04-25,2026,4,April,2,2026-Q2,Q2 2026,17,25,Saturday,1,0
2026-04-26,2026,4,April,2,2026-Q2,Q2 2026,17,26,Sunday,1,0
2026-04-27,2026,4,April,2,2026-Q2,Q2 2026,18,27,Monday,0,0
2026-04-28,2026,4,April,2,2026-Q2,Q2 2026,18,28,Tuesday,0,0
2026-04-29,2026,4,April,2,2026-Q2,Q2 2026,18,29,Wednesday,0,0
2026-04-30,2026,4,April,2,2026-Q2,Q2 2026,18,30,Thursday,0,0
2026-05-01,2026,5,May,2,2026-Q2,Q2 2026,18,1,Friday,0,0
2026-05-02,2026,5,May,2,2026-Q2,Q2 2026,18,2,Saturday,1,0
2026-05-03,2026,5,May,2,2026-Q2,Q2 2026,18,3,Sunday,1,0
2026-05-04,2026,5,May,2,2026-Q2,Q2 2026,19,4,Monday,0,0
2026-05-05,2026,5,May,2,2026-Q2,Q2 2026,19,5,Tuesday,0,0
2026-05-06,2026,5,May,2,2026-Q2,Q2 2026,19,6,Wednesday,0,0
2026-05-07,2026,5,May,2,2026-Q2,Q2 2026,19,7,Thursday,0,0
2026-05-08,2026,5,May,2,2026-Q2,Q2 2026,19,8,Friday,0,0
2026-05-09,2026,5,May,2,2026-Q2,Q2 2026,19,9,Saturday,1,0
2026-05-10,2026,5,May,2,2026-Q2,Q2 2026,19,10,Sunday,1,0
2026-05-11,2026,5,May,2,2026-Q2,Q2 2026,20,11,Monday,0,0
2026-05-12,2026,5,May,2,2026-Q2,Q2 2026,20,12,Tuesday,0,0
2026-05-13,2026,5,May,2,2026-Q2,Q2 2026,20,13,Wednesday,0,0
2026-05-14,2026,5,May,2,2026-Q2,Q2 2026,20,14,Thursday,0,0
2026-05-15,2026,5,May,2,2026-Q2,Q2 2026,20,15,Friday,0,0
2026-05-16,2026,5,May,2,2026-Q2,Q2 2026,20,16,Saturday,1,0
2026-05-17,2026,5,May,2,2026-Q2,Q2 2026,20,17,Sunday,1,0
2026-05-18,2026,5,May,2,2026-Q2,Q2 2026,21,18,Monday,0,0
2026-05-19,2026,5,May,2,2026-Q2,Q2 2026,21,19,Tuesday,0,0
2026-05-20,2026,5,May,2,2026-Q2,Q2 2026,21,20,Wednesday,0,0
2026-05-21,2026,5,May,2,2026-Q2,Q2 2026,21,21,Thursday,0,0
2026-05-22,2026,5,May,2,2026-Q2,Q2 2026,21,22,Friday,0,0
2026-05-23,2026,5,May,2,2026-Q2,Q2 2026,21,23,Saturday,1,0
2026-05-24,2026,5,May,2,2026-Q2,Q2 2026,21,24,Sunday,1,0
2026-05-25,2026,5,May,2,2026-Q2,Q2 2026,22,25,Monday,0,0
2026-05-26,2026,5,May,2,2026-Q2,Q2 2026,22,26,Tuesday,0,0
2026-05-27,2026,5,May,2,2026-Q2,Q2 2026,22,27,Wednesday,0,0
2026-05-28,2026,5,May,2,2026-Q2,Q2 2026,22,28,Thursday,0,0
2026-05-29,2026,5,May,2,2026-Q2,Q2 2026,22,29,Friday,0,0
2026-05-30,2026,5,May,2,2026-Q2,Q2 2026,22,30,Saturday,1,0
2026-05-31,2026,5,May,2,2026-Q2,Q2 2026,22,31,Sunday,1,0
2026-06-01,2026,6,June,2,2026-Q2,Q2 2026,23,1,Monday,0,0
2026-06-02,2026,6,June,2,2026-Q2,Q2 2026,23,2,Tuesday,0,0
2026-06-03,2026,6,June,2,2026-Q2,Q2 2026,23,3,Wednesday,0,0
2026-06-04,2026,6,June,2,2026-Q2,Q2 2026,23,4,Thursday,0,0
2026-06-05,2026,6,June,2,2026-Q2,Q2 2026,23,5,Friday,0,0
2026-06-06,2026,6,June,2,2026-Q2,Q2 2026,23,6,Saturday,1,0
2026-06-07,2026,6,June,2,2026-Q2,Q2 2026,23,7,Sunday,1,0
2026-06-08,2026,6,June,2,2026-Q2,Q2 2026,24,8,Monday,0,0
2026-06-09,2026,6,June,2,2026-Q2,Q2 2026,24,9,Tuesday,0,0
2026-06-10,2026,6,June,2,2026-Q2,Q2 2026,24,10,Wednesday,0,0
2026-06-11,2026,6,June,2,2026-Q2,Q2 2026,24,11,Thursday,0,0
2026-06-12,2026,6,June,2,2026-Q2,Q2 2026,24,12,Friday,0,0
2026-06-13,2026,6,June,2,2026-Q2,Q2 2026,24,13,Saturday,1,0
2026-06-14,2026,6,June,2,2026-Q2,Q2 2026,24,14,Sunday,1,0
2026-06-15,2026,6,June,2,2026-Q2,Q2 2026,25,15,Monday,0,0
2026-06-16,2026,6,June,2,2026-Q2,Q2 2026,25,16,Tuesday,0,0
2026-06-17,2026,6,June,2,2026-Q2,Q2 2026,25,17,Wednesday,0,0
2026-06-18,2026,6,June,2,2026-Q2,Q2 2026,25,18,Thursday,0,0
2026-06-19,2026,6,June,2,2026-Q2,Q2 2026,25,19,Friday,0,0
2026-06-20,2026,6,June,2,2026-Q2,Q2 2026,25,20,Saturday,1,0
2026-06-21,2026,6,June,2,2026-Q2,Q2 2026,25,21,Sunday,1,0
2026-06-22,2026,6,June,2,2026-Q2,Q2 2026,26,22,Monday,0,0
2026-06-23,2026,6,June,2,2026-Q2,Q2 2026,26,23,Tuesday,0,0
2026-06-24,2026,6,June,2,2026-Q2,Q2 2026,26,24,Wednesday,0,0
2026-06-25,2026,6,June,2,2026-Q2,Q2 2026,26,25,Thursday,0,0
2026-06-26,2026,6,June,2,2026-Q2,Q2 2026,26,26,Friday,0,0
2026-06-27,2026,6,June,2,2026-Q2,Q2 2026,26,27,Saturday,1,0
2026-06-28,2026,6,June,2,2026-Q2,Q2 2026,26,28,Sunday,1,0
2026-06-29,2026,6,June,2,2026-Q2,Q2 2026,27,29,Monday,0,0
2026-06-30,2026,6,June,2,2026-Q2,Q2 2026,27,30,Tuesday,0,0
2026-07-01,2026,7,July,3,2026-Q3,Q3 2026,27,1,Wednesday,0,0
2026-07-02,2026,7,July,3,2026-Q3,Q3 2026,27,2,Thursday,0,0
2026-07-03,2026,7,July,3,2026-Q3,Q3 2026,27,3,Friday,0,0
2026-07-04,2026,7,July,3,2026-Q3,Q3 2026,27,4,Saturday,1,0
2026-07-05,2026,7,July,3,2026-Q3,Q3 2026,27,5,Sunday,1,0
2026-07-06,2026,7,July,3,2026-Q3,Q3 2026,28,6,Monday,0,0
2026-07-07,2026,7,July,3,2026-Q3,Q3 2026,28,7,Tuesday,0,0
2026-07-08,2026,7,July,3,2026-Q3,Q3 2026,28,8,Wednesday,0,0
2026-07-09,2026,7,July,3,2026-Q3,Q3 2026,28,9,Thursday,0,0
2026-07-10,2026,7,July,3,2026-Q3,Q3 2026,28,10,Friday,0,0
2026-07-11,2026,7,July,3,2026-Q3,Q3 2026,28,11,Saturday,1,0
2026-07-12,2026,7,July,3,2026-Q3,Q3 2026,28,12,Sunday,1,0
2026-07-13,2026,7,July,3,2026-Q3,Q3 2026,29,13,Monday,0,0
2026-07-14,2026,7,July,3,2026-Q3,Q3 2026,29,14,Tuesday,0,0
2026-07-15,2026,7,July,3,2026-Q3,Q3 2026,29,15,Wednesday,0,0
2026-07-16,2026,7,July,3,2026-Q3,Q3 2026,29,16,Thursday,0,0
2026-07-17,2026,7,July,3,2026-Q3,Q3 2026,29,17,Friday,0,0
2026-07-18,2026,7,July,3,2026-Q3,Q3 2026,29,18,Saturday,1,0
2026-07-19,2026,7,July,3,2026-Q3,Q3 2026,29,19,Sunday,1,0
2026-07-20,2026,7,July,3,2026-Q3,Q3 2026,30,20,Monday,0,0
2026-07-21,2026,7,July,3,2026-Q3,Q3 2026,30,21,Tuesday,0,0
2026-07-22,2026,7,July,3,2026-Q3,Q3 2026,30,22,Wednesday,0,0
2026-07-23,2026,7,July,3,2026-Q3,Q3 2026,30,23,Thursday,0,0
2026-07-24,2026,7,July,3,2026-Q3,Q3 2026,30,24,Friday,0,0
2026-07-25,2026,7,July,3,2026-Q3,Q3 2026,30,25,Saturday,1,0
2026-07-26,2026,7,July,3,2026-Q3,Q3 2026,30,26,Sunday,1,0
2026-07-27,2026,7,July,3,2026-Q3,Q3 2026,31,27,Monday,0,0
2026-07-28,2026,7,July,3,2026-Q3,Q3 2026,31,28,Tuesday,0,0
2026-07-29,2026,7,July,3,2026-Q3,Q3 2026,31,29,Wednesday,0,0
2026-07-30,2026,7,July,3,2026-Q3,Q3 2026,31,30,Thursday,0,0
2026-07-31,2026,7,July,3,2026-Q3,Q3 2026,31,31,Friday,0,0
2026-08-01,2026,8,August,3,2026-Q3,Q3 2026,31,1,Saturday,1,0
2026-08-02,2026,8,August,3,2026-Q3,Q3 2026,31,2,Sunday,1,0
2026-08-03,2026,8,August,3,2026-Q3,Q3 2026,32,3,Monday,0,0
2026-08-04,2026,8,August,3,2026-Q3,Q3 2026,32,4,Tuesday,0,0
2026-08-05,2026,8,August,3,2026-Q3,Q3 2026,32,5,Wednesday,0,0
2026-08-06,2026,8,August,3,2026-Q3,Q3 2026,32,6,Thursday,0,0
2026-08-07,2026,8,August,3,2026-Q3,Q3 2026,32,7,Friday,0,0
2026-08-08,2026,8,August,3,2026-Q3,Q3 2026,32,8,Saturday,1,0
2026-08-09,2026,8,August,3,2026-Q3,Q3 2026,32,9,Sunday,1,0
2026-08-10,2026,8,August,3,2026-Q3,Q3 2026,33,10,Monday,0,0
2026-08-11,2026,8,August,3,2026-Q3,Q3 2026,33,11,Tuesday,0,0
2026-08-12,2026,8,August,3,2026-Q3,Q3 2026,33,12,Wednesday,0,0
2026-08-13,2026,8,August,3,2026-Q3,Q3 2026,33,13,Thursday,0,0
2026-08-14,2026,8,August,3,2026-Q3,Q3 2026,33,14,Friday,0,0
2026-08-15,2026,8,August,3,2026-Q3,Q3 2026,33,15,Saturday,1,0
2026-08-16,2026,8,August,3,2026-Q3,Q3 2026,33,16,Sunday,1,0
2026-08-17,2026,8,August,3,2026-Q3,Q3 2026,34,17,Monday,0,0
2026-08-18,2026,8,August,3,2026-Q3,Q3 2026,34,18,Tuesday,0,0
2026-08-19,2026,8,August,3,2026-Q3,Q3 2026,34,19,Wednesday,0,0
2026-08-20,2026,8,August,3,2026-Q3,Q3 2026,34,20,Thursday,0,0
2026-08-21,2026,8,August,3,2026-Q3,Q3 2026,34,21,Friday,0,0
2026-08-22,2026,8,August,3,2026-Q3,Q3 2026,34,22,Saturday,1,0
2026-08-23,2026,8,August,3,2026-Q3,Q3 2026,34,23,Sunday,1,0
2026-08-24,2026,8,August,3,2026-Q3,Q3 2026,35,24,Monday,0,0
2026-08-25,2026,8,August,3,2026-Q3,Q3 2026,35,25,Tuesday,0,0
2026-08-26,2026,8,August,3,2026-Q3,Q3 2026,35,26,Wednesday,0,0
2026-08-27,2026,8,August,3,2026-Q3,Q3 2026,35,27,Thursday,0,0
2026-08-28,2026,8,August,3,2026-Q3,Q3 2026,35,28,Friday,0,0
2026-08-29,2026,8,August,3,2026-Q3,Q3 2026,35,29,Saturday,1,0
2026-08-30,2026,8,August,3,2026-Q3,Q3 2026,35,30,Sunday,1,0
2026-08-31,2026,8,August,3,2026-Q3,Q3 2026,36,31,Monday,0,0
2026-09-01,2026,9,September,3,2026-Q3,Q3 2026,36,1,Tuesday,0,0
2026-09-02,2026,9,September,3,2026-Q3,Q3 2026,36,2,Wednesday,0,0
2026-09-03,2026,9,September,3,2026-Q3,Q3 2026,36,3,Thursday,0,0
2026-09-04,2026,9,September,3,2026-Q3,Q3 2026,36,4,Friday,0,0
2026-09-05,2026,9,September,3,2026-Q3,Q3 2026,36,5,Saturday,1,0
2026-09-06,2026,9,September,3,2026-Q3,Q3 2026,36,6,Sunday,1,0
2026-09-07,2026,9,September,3,2026-Q3,Q3 2026,37,7,Monday,0,0
2026-09-08,2026,9,September,3,2026-Q3,Q3 2026,37,8,Tuesday,0,0
2026-09-09,2026,9,September,3,2026-Q3,Q3 2026,37,9,Wednesday,0,0
2026-09-10,2026,9,September,3,2026-Q3,Q3 2026,37,10,Thursday,0,0
2026-09-11,2026,9,September,3,2026-Q3,Q3 2026,37,11,Friday,0,0
2026-09-12,2026,9,September,3,2026-Q3,Q3 2026,37,12,Saturday,1,0
2026-09-13,2026,9,September,3,2026-Q3,Q3 2026,37,13,Sunday,1,0
2026-09-14,2026,9,September,3,2026-Q3,Q3 2026,38,14,Monday,0,0
2026-09-15,2026,9,September,3,2026-Q3,Q3 2026,38,15,Tuesday,0,0
2026-09-16,2026,9,September,3,2026-Q3,Q3 2026,38,16,Wednesday,0,0
2026-09-17,2026,9,September,3,2026-Q3,Q3 2026,38,17,Thursday,0,0
2026-09-18,2026,9,September,3,2026-Q3,Q3 2026,38,18,Friday,0,0
2026-09-19,2026,9,September,3,2026-Q3,Q3 2026,38,19,Saturday,1,0
2026-09-20,2026,9,September,3,2026-Q3,Q3 2026,38,20,Sunday,1,0
2026-09-21,2026,9,September,3,2026-Q3,Q3 2026,39,21,Monday,0,0
2026-09-22,2026,9,September,3,2026-Q3,Q3 2026,39,22,Tuesday,0,0
2026-09-23,2026,9,September,3,2026-Q3,Q3 2026,39,23,Wednesday,0,0
2026-09-24,2026,9,September,3,2026-Q3,Q3 2026,39,24,Thursday,0,0
2026-09-25,2026,9,September,3,2026-Q3,Q3 2026,39,25,Friday,0,0
2026-09-26,2026,9,September,3,2026-Q3,Q3 2026,39,26,Saturday,1,0
2026-09-27,2026,9,September,3,2026-Q3,Q3 2026,39,27,Sunday,1,0
2026-09-28,2026,9,September,3,2026-Q3,Q3 2026,40,28,Monday,0,0
2026-09-29,2026,9,September,3,2026-Q3,Q3 2026,40,29,Tuesday,0,0
2026-09-30,2026,9,September,3,2026-Q3,Q3 2026,40,30,Wednesday,0,0
2026-10-01,2026,10,October,4,2026-Q4,Q4 2026,40,1,Thursday,0,0
2026-10-02,2026,10,October,4,2026-Q4,Q4 2026,40,2,Friday,0,0
2026-10-03,2026,10,October,4,2026-Q4,Q4 2026,40,3,Saturday,1,0
2026-10-04,2026,10,October,4,2026-Q4,Q4 2026,40,4,Sunday,1,0
2026-10-05,2026,10,October,4,2026-Q4,Q4 2026,41,5,Monday,0,0
2026-10-06,2026,10,October,4,2026-Q4,Q4 2026,41,6,Tuesday,0,0
2026-10-07,2026,10,October,4,2026-Q4,Q4 2026,41,7,Wednesday,0,0
2026-10-08,2026,10,October,4,2026-Q4,Q4 2026,41,8,Thursday,0,0
2026-10-09,2026,10,October,4,2026-Q4,Q4 2026,41,9,Friday,0,0
2026-10-10,2026,10,October,4,2026-Q4,Q4 2026,41,10,Saturday,1,0
2026-10-11,2026,10,October,4,2026-Q4,Q4 2026,41,11,Sunday,1,0
2026-10-12,2026,10,October,4,2026-Q4,Q4 2026,42,12,Monday,0,0
2026-10-13,2026,10,October,4,2026-Q4,Q4 2026,42,13,Tuesday,0,0
2026-10-14,2026,10,October,4,2026-Q4,Q4 2026,42,14,Wednesday,0,0
2026-10-15,2026,10,October,4,2026-Q4,Q4 2026,42,15,Thursday,0,0
2026-10-16,2026,10,October,4,2026-Q4,Q4 2026,42,16,Friday,0,0
2026-10-17,2026,10,October,4,2026-Q4,Q4 2026,42,17,Saturday,1,0
2026-10-18,2026,10,October,4,2026-Q4,Q4 2026,42,18,Sunday,1,0
2026-10-19,2026,10,October,4,2026-Q4,Q4 2026,43,19,Monday,0,0
2026-10-20,2026,10,October,4,2026-Q4,Q4 2026,43,20,Tuesday,0,0
2026-10-21,2026,10,October,4,2026-Q4,Q4 2026,43,21,Wednesday,0,0
2026-10-22,2026,10,October,4,2026-Q4,Q4 2026,43,22,Thursday,0,0
2026-10-23,2026,10,October,4,2026-Q4,Q4 2026,43,23,Friday,0,0
2026-10-24,2026,10,October,4,2026-Q4,Q4 2026,43,24,Saturday,1,0
2026-10-25,2026,10,October,4,2026-Q4,Q4 2026,43,25,Sunday,1,0
2026-10-26,2026,10,October,4,2026-Q4,Q4 2026,44,26,Monday,0,0
2026-10-27,2026,10,October,4,2026-Q4,Q4 2026,44,27,Tuesday,0,0
2026-10-28,2026,10,October,4,2026-Q4,Q4 2026,44,28,Wednesday,0,0
2026-10-29,2026,10,October,4,2026-Q4,Q4 2026,44,29,Thursday,0,0
2026-10-30,2026,10,October,4,2026-Q4,Q4 2026,44,30,Friday,0,0
2026-10-31,2026,10,October,4,2026-Q4,Q4 2026,44,31,Saturday,1,0
2026-11-01,2026,11,November,4,2026-Q4,Q4 2026,44,1,Sunday,1,0
2026-11-02,2026,11,November,4,2026-Q4,Q4 2026,45,2,Monday,0,0
2026-11-03,2026,11,November,4,2026-Q4,Q4 2026,45,3,Tuesday,0,0
2026-11-04,2026,11,November,4,2026-Q4,Q4 2026,45,4,Wednesday,0,0
2026-11-05,2026,11,November,4,2026-Q4,Q4 2026,45,5,Thursday,0,0
2026-11-06,2026,11,November,4,2026-Q4,Q4 2026,45,6,Friday,0,0
2026-11-07,2026,11,November,4,2026-Q4,Q4 2026,45,7,Saturday,1,0
2026-11-08,2026,11,November,4,2026-Q4,Q4 2026,45,8,Sunday,1,0
2026-11-09,2026,11,November,4,2026-Q4,Q4 2026,46,9,Monday,0,0
2026-11-10,2026,11,November,4,2026-Q4,Q4 2026,46,10,Tuesday,0,0
2026-11-11,2026,11,November,4,2026-Q4,Q4 2026,46,11,Wednesday,0,0
2026-11-12,2026,11,November,4,2026-Q4,Q4 2026,46,12,Thursday,0,0
2026-11-13,2026,11,November,4,2026-Q4,Q4 2026,46,13,Friday,0,0
2026-11-14,2026,11,November,4,2026-Q4,Q4 2026,46,14,Saturday,1,0
2026-11-15,2026,11,November,4,2026-Q4,Q4 2026,46,15,Sunday,1,0
2026-11-16,2026,11,November,4,2026-Q4,Q4 2026,47,16,Monday,0,0
2026-11-17,2026,11,November,4,2026-Q4,Q4 2026,47,17,Tuesday,0,0
2026-11-18,2026,11,November,4,2026-Q4,Q4 2026,47,18,Wednesday,0,0
2026-11-19,2026,11,November,4,2026-Q4,Q4 2026,47,19,Thursday,0,0
2026-11-20,2026,11,November,4,2026-Q4,Q4 2026,47,20,Friday,0,0
2026-11-21,2026,11,November,4,2026-Q4,Q4 2026,47,21,Saturday,1,0
2026-11-22,2026,11,November,4,2026-Q4,Q4 2026,47,22,Sunday,1,0
2026-11-23,2026,11,November,4,2026-Q4,Q4 2026,48,23,Monday,0,0
2026-11-24,2026,11,November,4,2026-Q4,Q4 2026,48,24,Tuesday,0,0
2026-11-25,2026,11,November,4,2026-Q4,Q4 2026,48,25,Wednesday,0,0
2026-11-26,2026,11,November,4,2026-Q4,Q4 2026,48,26,Thursday,0,0
2026-11-27,2026,11,November,4,2026-Q4,Q4 2026,48,27,Friday,0,0
2026-11-28,2026,11,November,4,2026-Q4,Q4 2026,48,28,Saturday,1,0
2026-11-29,2026,11,November,4,2026-Q4,Q4 2026,48,29,Sunday,1,0
2026-11-30,2026,11,November,4,2026-Q4,Q4 2026,49,30,Monday,0,0
2026-12-01,2026,12,December,4,2026-Q4,Q4 2026,49,1,Tuesday,0,0
2026-12-02,2026,12,December,4,2026-Q4,Q4 2026,49,2,Wednesday,0,0
2026-12-03,2026,12,December,4,2026-Q4,Q4 2026,49,3,Thursday,0,0
2026-12-04,2026,12,December,4,2026-Q4,Q4 2026,49,4,Friday,0,0
2026-12-05,2026,12,December,4,2026-Q4,Q4 2026,49,5,Saturday,1,0
2026-12-06,2026,12,December,4,2026-Q4,Q4 2026,49,6,Sunday,1,0
2026-12-07,2026,12,December,4,2026-Q4,Q4 2026,50,7,Monday,0,0
2026-12-08,2026,12,December,4,2026-Q4,Q4 2026,50,8,Tuesday,0,0
2026-12-09,2026,12,December,4,2026-Q4,Q4 2026,50,9,Wednesday,0,0
2026-12-10,2026,12,December,4,2026-Q4,Q4 2026,50,10,Thursday,0,0
2026-12-11,2026,12,December,4,2026-Q4,Q4 2026,50,11,Friday,0,0
2026-12-12,2026,12,December,4,2026-Q4,Q4 2026,50,12,Saturday,1,0
2026-12-13,2026,12,December,4,2026-Q4,Q4 2026,50,13,Sunday,1,0
2026-12-14,2026,12,December,4,2026-Q4,Q4 2026,51,14,Monday,0,0
2026-12-15,2026,12,December,4,2026-Q4,Q4 2026,51,15,Tuesday,0,1
2026-12-16,2026,12,December,4,2026-Q4,Q4 2026,51,16,Wednesday,0,1
2026-12-17,2026,12,December,4,2026-Q4,Q4 2026,51,17,Thursday,0,1
2026-12-18,2026,12,December,4,2026-Q4,Q4 2026,51,18,Friday,0,1
2026-12-19,2026,12,December,4,2026-Q4,Q4 2026,51,19,Saturday,1,1
2026-12-20,2026,12,December,4,2026-Q4,Q4 2026,51,20,Sunday,1,1
2026-12-21,2026,12,December,4,2026-Q4,Q4 2026,52,21,Monday,0,1
2026-12-22,2026,12,December,4,2026-Q4,Q4 2026,52,22,Tuesday,0,1
2026-12-23,2026,12,December,4,2026-Q4,Q4 2026,52,23,Wednesday,0,1
2026-12-24,2026,12,December,4,2026-Q4,Q4 2026,52,24,Thursday,0,1
2026-12-25,2026,12,December,4,2026-Q4,Q4 2026,52,25,Friday,0,1
2026-12-26,2026,12,December,4,2026-Q4,Q4 2026,52,26,Saturday,1,1
2026-12-27,2026,12,December,4,2026-Q4,Q4 2026,52,27,Sunday,1,1
2026-12-28,2026,12,December,4,2026-Q4,Q4 2026,53,28,Monday,0,1
2026-12-29,2026,12,December,4,2026-Q4,Q4 2026,53,29,Tuesday,0,1
2026-12-30,2026,12,December,4,2026-Q4,Q4 2026,53,30,Wednesday,0,1
2026-12-31,2026,12,December,4,2026-Q4,Q4 2026,53,31,Thursday,0,1
