transactionid,date,year,month,quarter,productkey,geokey,channelkey,segmentkey,quantity,unitprice_usd,discount_pct,revenue_usd,revenue_local,currency,cogs_usd,margin_usd,margin_pct
12319,2022-01-13,2022,1,Q1,209,4,3,3,1,67.54,0.0,67.52,25007.41,ARS,20.26,47.26,70.0
10024,2022-01-13,2022,1,Q1,102,3,3,2,4,11.82,3.3,45.68,190333.33,COP,15.99,29.69,65.0
21637,2022-01-13,2022,1,Q1,304,5,4,5,5,45.19,3.8,217.44,197672.73,CLP,82.63,134.81,62.0
11771,2022-01-13,2022,1,Q1,306,2,5,5,4,38.65,0.8,153.32,766.6,BRL,56.73,96.59,63.0
9396,2022-01-13,2022,1,Q1,407,4,3,6,3,16.8,2.0,49.41,18300.0,ARS,18.28,31.13,63.0
3314,2022-01-13,2022,1,Q1,204,5,4,4,2,43.17,3.2,83.56,75963.64,CLP,25.07,58.49,70.0
24888,2022-01-13,2022,1,Q1,101,2,1,2,3,23.16,4.4,66.44,332.2,BRL,25.25,41.19,62.0
19427,2022-01-13,2022,1,Q1,105,4,6,3,4,15.37,4.0,58.99,21848.15,ARS,22.42,36.57,62.0
5858,2022-01-13,2022,1,Q1,303,1,3,5,6,25.1,3.9,144.67,2494.31,MXN,50.63,94.04,65.0
11284,2022-01-13,2022,1,Q1,113,3,7,2,4,15.54,3.4,60.03,250125.0,COP,24.01,36.02,60.0
15114,2022-01-13,2022,1,Q1,205,1,3,4,2,115.03,1.1,227.55,3923.28,MXN,63.71,163.84,72.0
7870,2022-01-13,2022,1,Q1,207,1,4,4,2,106.11,0.9,210.32,3626.21,MXN,58.89,151.43,72.0
26595,2022-01-13,2022,1,Q1,109,2,1,2,3,20.83,14.9,53.21,266.05,BRL,19.69,33.52,63.0
28934,2022-01-13,2022,1,Q1,402,4,1,3,1,27.05,6.3,25.34,9385.19,ARS,8.87,16.47,65.0
2529,2022-01-14,2022,1,Q1,307,5,5,5,5,32.43,1.1,160.4,145818.18,CLP,54.54,105.86,66.0
29935,2022-01-14,2022,1,Q1,114,3,3,2,3,10.23,3.6,29.57,123208.33,COP,9.46,20.11,68.0
9397,2022-01-14,2022,1,Q1,102,5,3,3,4,12.4,3.7,47.77,43427.27,CLP,16.72,31.05,65.0
14228,2022-01-14,2022,1,Q1,406,5,6,2,2,19.74,3.8,38.0,34545.45,CLP,14.44,23.56,62.0
17962,2022-01-14,2022,1,Q1,306,1,3,5,3,36.47,0.5,108.81,1876.03,MXN,40.26,68.55,63.0
27629,2022-01-14,2022,1,Q1,305,3,3,2,4,22.48,0.5,89.49,372875.0,COP,32.22,57.27,64.0
13812,2022-01-14,2022,1,Q1,301,3,5,2,2,34.62,1.9,67.9,282916.67,COP,23.76,44.14,65.0
7231,2022-01-14,2022,1,Q1,302,2,5,2,5,57.31,3.5,276.52,1382.6,BRL,91.25,185.27,67.0
6534,2022-01-14,2022,1,Q1,402,1,3,6,2,28.46,4.1,54.59,941.21,MXN,19.11,35.48,65.0
7101,2022-01-14,2022,1,Q1,203,4,7,3,2,96.84,1.8,190.28,70474.07,ARS,53.28,137.0,72.0
31437,2022-01-14,2022,1,Q1,105,1,3,2,6,15.5,0.8,92.24,1590.34,MXN,35.05,57.19,62.0
7863,2022-01-14,2022,1,Q1,404,2,1,6,2,39.64,9.2,72.0,360.0,BRL,24.48,47.52,66.0
5384,2022-01-14,2022,1,Q1,209,1,7,4,1,65.39,1.3,64.53,1112.59,MXN,19.36,45.17,70.0
13979,2022-01-14,2022,1,Q1,101,5,4,1,4,22.62,3.5,87.33,79390.91,CLP,33.19,54.14,62.0
22398,2022-01-14,2022,1,Q1,304,1,5,5,3,47.01,4.4,134.81,2324.31,MXN,51.23,83.58,62.0
206,2022-01-14,2022,1,Q1,112,4,4,2,5,11.12,0.6,55.25,20462.96,ARS,21.0,34.25,62.0
19017,2022-01-14,2022,1,Q1,114,1,2,2,3,10.23,8.7,28.01,482.93,MXN,8.96,19.05,68.0
8681,2022-01-14,2022,1,Q1,113,3,6,1,3,14.38,9.6,39.0,162500.0,COP,15.6,23.4,60.0
2819,2022-01-14,2022,1,Q1,104,1,4,3,4,19.56,4.9,74.41,1282.93,MXN,29.76,44.65,60.0
9741,2022-01-14,2022,1,Q1,204,1,4,4,1,43.94,2.8,42.72,736.55,MXN,12.82,29.9,70.0
10492,2022-01-14,2022,1,Q1,204,2,4,4,1,41.13,1.6,40.46,202.3,BRL,12.14,28.32,70.0
22798,2022-01-14,2022,1,Q1,109,1,4,3,2,19.48,2.8,37.89,653.28,MXN,14.02,23.87,63.0
3108,2022-01-14,2022,1,Q1,206,2,3,4,2,61.14,1.5,120.49,602.45,BRL,36.15,84.34,70.0
27449,2022-01-14,2022,1,Q1,208,1,3,3,2,52.81,2.7,102.74,1771.38,MXN,32.88,69.86,68.0
30161,2022-01-14,2022,1,Q1,306,5,5,5,4,36.85,2.3,144.07,130972.73,CLP,53.31,90.76,63.0
10788,2022-01-14,2022,1,Q1,106,2,6,1,3,12.7,13.2,33.06,165.3,BRL,11.9,21.16,64.0
1887,2022-01-14,2022,1,Q1,109,4,2,1,4,19.95,2.0,78.19,28959.26,ARS,28.93,49.26,63.0
22899,2022-01-14,2022,1,Q1,207,2,7,4,3,110.77,3.8,319.63,1598.15,BRL,89.5,230.13,72.0
25110,2022-01-15,2022,1,Q1,105,2,4,1,1,14.6,4.9,13.89,69.45,BRL,5.28,8.61,62.0
1284,2022-01-15,2022,1,Q1,113,4,3,1,2,14.35,1.5,28.27,10470.37,ARS,11.31,16.96,60.0
6504,2022-01-15,2022,1,Q1,105,1,2,2,5,15.28,6.5,71.4,1231.03,MXN,27.13,44.27,62.0
18400,2022-01-15,2022,1,Q1,203,1,3,4,4,98.04,0.5,390.3,6729.31,MXN,109.28,281.02,72.0
19518,2022-01-15,2022,1,Q1,114,2,1,2,5,10.03,7.1,46.6,233.0,BRL,14.91,31.69,68.0
2693,2022-01-15,2022,1,Q1,112,2,2,2,2,11.34,0.2,22.64,113.2,BRL,8.6,14.04,62.0
29298,2022-01-15,2022,1,Q1,404,2,3,6,2,37.14,2.4,72.5,362.5,BRL,24.65,47.85,66.0
15878,2022-01-15,2022,1,Q1,409,2,6,6,3,33.01,1.6,97.42,487.1,BRL,35.07,62.35,64.0
6484,2022-01-15,2022,1,Q1,112,2,4,3,1,10.48,1.3,10.34,51.7,BRL,3.93,6.41,62.0
8895,2022-01-15,2022,1,Q1,301,5,5,5,3,34.35,1.5,101.52,92290.91,CLP,35.53,65.99,65.0
24459,2022-01-15,2022,1,Q1,308,3,5,5,4,28.65,0.1,114.51,477125.0,COP,40.08,74.43,65.0
10487,2022-01-15,2022,1,Q1,405,1,1,6,3,25.5,6.4,71.6,1234.48,MXN,25.06,46.54,65.0
13005,2022-01-15,2022,1,Q1,405,4,6,6,2,26.19,3.4,50.62,18748.15,ARS,17.72,32.9,65.0
4757,2022-01-15,2022,1,Q1,401,4,6,6,2,31.52,10.2,56.61,20966.67,ARS,20.38,36.23,64.0
17833,2022-01-15,2022,1,Q1,107,2,1,1,3,16.33,9.1,44.55,222.75,BRL,17.82,26.73,60.0
13589,2022-01-15,2022,1,Q1,103,2,4,2,3,13.11,4.8,37.45,187.25,BRL,13.11,24.34,65.0
15682,2022-01-15,2022,1,Q1,403,5,3,3,2,23.42,4.5,44.73,40663.64,CLP,16.1,28.63,64.0
8592,2022-01-15,2022,1,Q1,207,4,4,4,1,104.81,4.8,99.77,36951.85,ARS,27.94,71.83,72.0
21658,2022-01-15,2022,1,Q1,206,5,3,4,1,64.62,4.0,62.06,56418.18,CLP,18.62,43.44,70.0
29963,2022-01-15,2022,1,Q1,104,2,7,2,4,19.72,1.7,77.53,387.65,BRL,31.01,46.52,60.0
22801,2022-01-15,2022,1,Q1,114,3,1,3,3,10.45,4.7,29.87,124458.33,COP,9.56,20.31,68.0
24720,2022-01-15,2022,1,Q1,112,4,1,2,5,11.1,2.6,54.09,20033.33,ARS,20.55,33.54,62.0
31586,2022-01-15,2022,1,Q1,307,1,5,5,3,33.43,4.3,95.98,1654.83,MXN,32.63,63.35,66.0
18436,2022-01-15,2022,1,Q1,111,1,6,1,4,17.62,6.1,66.19,1141.21,MXN,23.83,42.36,64.0
13987,2022-01-15,2022,1,Q1,404,1,6,2,3,38.92,0.7,115.9,1998.28,MXN,39.41,76.49,66.0
17247,2022-01-15,2022,1,Q1,303,4,5,5,4,26.38,0.7,104.76,38800.0,ARS,36.67,68.09,65.0
31192,2022-01-15,2022,1,Q1,108,1,4,3,3,9.5,3.4,27.51,474.31,MXN,9.63,17.88,65.0
16353,2022-01-15,2022,1,Q1,301,5,5,5,5,32.31,4.7,153.95,139954.55,CLP,53.88,100.07,65.0
3272,2022-01-15,2022,1,Q1,407,4,6,6,1,16.72,1.5,16.47,6100.0,ARS,6.09,10.38,63.0
26630,2022-01-15,2022,1,Q1,209,2,3,4,4,70.93,1.3,279.95,1399.75,BRL,83.98,195.97,70.0
19849,2022-01-15,2022,1,Q1,305,4,5,5,3,22.61,1.3,66.93,24788.89,ARS,24.09,42.84,64.0
17842,2022-01-15,2022,1,Q1,202,4,3,4,1,54.37,4.4,51.98,19251.85,ARS,16.63,35.35,68.0
21096,2022-01-15,2022,1,Q1,104,3,7,1,5,19.22,1.5,94.64,394333.33,COP,37.86,56.78,60.0
5475,2022-01-15,2022,1,Q1,403,3,1,6,3,24.71,0.7,73.62,306750.0,COP,26.5,47.12,64.0
3711,2022-01-16,2022,1,Q1,308,1,5,2,6,27.67,1.3,163.89,2825.69,MXN,57.36,106.53,65.0
19552,2022-01-16,2022,1,Q1,107,1,1,1,2,16.58,8.3,30.39,523.97,MXN,12.16,18.23,60.0
4688,2022-01-16,2022,1,Q1,301,4,4,5,4,33.39,4.9,127.04,47051.85,ARS,44.46,82.58,65.0
28034,2022-01-16,2022,1,Q1,403,4,6,6,3,23.84,14.1,61.47,22766.67,ARS,22.13,39.34,64.0
28046,2022-01-16,2022,1,Q1,108,1,1,2,5,9.67,1.4,47.68,822.07,MXN,16.69,30.99,65.0
21238,2022-01-16,2022,1,Q1,202,1,7,4,2,52.96,2.4,103.39,1782.59,MXN,33.08,70.31,68.0
15366,2022-01-16,2022,1,Q1,402,2,4,2,2,28.91,4.4,55.28,276.4,BRL,19.35,35.93,65.0
31755,2022-01-16,2022,1,Q1,114,1,1,1,1,9.8,9.6,8.86,152.76,MXN,2.84,6.02,67.9
20649,2022-01-16,2022,1,Q1,102,3,7,2,4,11.52,4.2,44.12,183833.33,COP,15.44,28.68,65.0
15185,2022-01-16,2022,1,Q1,107,2,7,2,2,15.36,1.4,30.3,151.5,BRL,12.12,18.18,60.0
8253,2022-01-16,2022,1,Q1,210,2,4,4,1,54.01,2.8,52.53,262.65,BRL,16.81,35.72,68.0
24630,2022-01-16,2022,1,Q1,301,1,5,5,3,34.36,2.2,100.85,1738.79,MXN,35.3,65.55,65.0
5302,2022-01-16,2022,1,Q1,306,5,5,2,4,36.26,3.4,140.06,127327.27,CLP,51.82,88.24,63.0
11769,2022-01-16,2022,1,Q1,208,4,3,3,1,53.16,1.1,52.57,19470.37,ARS,16.82,35.75,68.0
2350,2022-01-16,2022,1,Q1,303,2,4,2,4,26.6,0.8,105.51,527.55,BRL,36.93,68.58,65.0
30443,2022-01-16,2022,1,Q1,307,2,4,5,2,32.91,1.6,64.74,323.7,BRL,22.01,42.73,66.0
18725,2022-01-16,2022,1,Q1,106,5,4,2,2,13.63,0.9,27.02,24563.64,CLP,9.73,17.29,64.0
23357,2022-01-17,2022,1,Q1,307,4,5,2,5,31.16,0.4,155.14,57459.26,ARS,52.75,102.39,66.0
27205,2022-01-17,2022,1,Q1,104,3,6,2,4,19.3,9.8,69.62,290083.33,COP,27.85,41.77,60.0
12290,2022-01-17,2022,1,Q1,304,4,5,2,4,43.4,3.2,168.1,62259.26,ARS,63.88,104.22,62.0
11910,2022-01-17,2022,1,Q1,210,1,3,3,2,54.01,1.2,106.76,1840.69,MXN,34.16,72.6,68.0
8985,2022-01-17,2022,1,Q1,403,3,1,6,2,23.43,8.2,43.01,179208.33,COP,15.48,27.53,64.0
24551,2022-01-17,2022,1,Q1,102,1,4,2,4,11.57,0.9,45.87,790.86,MXN,16.05,29.82,65.0
25904,2022-01-17,2022,1,Q1,401,2,6,3,1,31.57,11.6,27.92,139.6,BRL,10.05,17.87,64.0
27756,2022-01-17,2022,1,Q1,210,2,3,4,1,51.41,2.3,50.24,251.2,BRL,16.08,34.16,68.0
21811,2022-01-17,2022,1,Q1,408,4,1,3,3,99.42,3.8,286.81,106225.93,ARS,83.17,203.64,71.0
3965,2022-01-17,2022,1,Q1,401,3,1,2,3,33.15,9.2,90.32,376333.33,COP,32.52,57.8,64.0
25206,2022-01-17,2022,1,Q1,408,2,6,6,2,102.26,10.7,182.64,913.2,BRL,52.97,129.67,71.0
29803,2022-01-17,2022,1,Q1,408,3,6,6,4,101.93,12.9,355.22,1480083.33,COP,103.01,252.21,71.0
28180,2022-01-17,2022,1,Q1,208,1,7,4,1,52.69,4.3,50.4,868.97,MXN,16.13,34.27,68.0
12900,2022-01-17,2022,1,Q1,105,4,7,3,3,14.28,2.0,41.98,15548.15,ARS,15.95,26.03,62.0
11391,2022-01-17,2022,1,Q1,307,5,5,5,3,32.37,4.8,92.4,84000.0,CLP,31.42,60.98,66.0
1744,2022-01-17,2022,1,Q1,408,2,4,6,4,97.03,4.1,372.35,1861.75,BRL,107.98,264.37,71.0
22390,2022-01-17,2022,1,Q1,308,2,5,5,5,28.52,1.8,139.96,699.8,BRL,48.99,90.97,65.0
28208,2022-01-17,2022,1,Q1,104,1,1,2,3,18.58,12.3,48.87,842.59,MXN,19.55,29.32,60.0
21243,2022-01-17,2022,1,Q1,306,1,5,2,5,38.51,3.8,185.17,3192.59,MXN,68.51,116.66,63.0
28203,2022-01-17,2022,1,Q1,201,1,7,4,1,83.41,1.8,81.89,1411.9,MXN,24.57,57.32,70.0
22540,2022-01-17,2022,1,Q1,205,3,3,3,1,116.9,0.8,116.01,483375.0,COP,32.48,83.53,72.0
11296,2022-01-17,2022,1,Q1,306,2,5,5,4,36.96,0.3,147.39,736.95,BRL,54.53,92.86,63.0
946,2022-01-17,2022,1,Q1,111,3,4,3,1,17.28,0.8,17.15,71458.33,COP,6.17,10.98,64.0
10719,2022-01-17,2022,1,Q1,102,2,7,2,3,11.91,1.7,35.13,175.65,BRL,12.3,22.83,65.0
22768,2022-01-17,2022,1,Q1,207,2,4,4,1,108.63,1.2,107.34,536.7,BRL,30.06,77.28,72.0
3783,2022-01-17,2022,1,Q1,109,1,4,2,4,20.7,2.7,80.6,1389.66,MXN,29.82,50.78,63.0
26237,2022-01-17,2022,1,Q1,406,1,6,3,1,18.98,4.3,18.17,313.28,MXN,6.9,11.27,62.0
457,2022-01-17,2022,1,Q1,106,2,4,1,4,13.55,4.1,51.97,259.85,BRL,18.71,33.26,64.0
408,2022-01-17,2022,1,Q1,106,2,4,3,2,13.48,0.4,26.84,134.2,BRL,9.66,17.18,64.0
2978,2022-01-17,2022,1,Q1,108,1,3,3,7,10.31,4.5,68.93,1188.45,MXN,24.13,44.8,65.0
2361,2022-01-18,2022,1,Q1,201,3,3,4,1,83.29,2.1,81.57,339875.0,COP,24.47,57.1,70.0
31402,2022-01-18,2022,1,Q1,308,1,4,5,4,28.28,2.2,110.65,1907.76,MXN,38.73,71.92,65.0
23125,2022-01-18,2022,1,Q1,407,3,3,3,3,16.86,1.1,50.0,208333.33,COP,18.5,31.5,63.0
10256,2022-01-18,2022,1,Q1,206,1,4,4,1,61.08,0.8,60.58,1044.48,MXN,18.17,42.41,70.0
30808,2022-01-18,2022,1,Q1,111,4,4,1,4,17.01,1.5,67.06,24837.04,ARS,24.14,42.92,64.0
8424,2022-01-18,2022,1,Q1,303,2,3,5,4,25.54,2.3,99.78,498.9,BRL,34.92,64.86,65.0
2818,2022-01-18,2022,1,Q1,205,1,4,3,2,117.26,4.9,223.12,3846.9,MXN,62.47,160.65,72.0
14702,2022-01-18,2022,1,Q1,208,3,3,3,1,51.55,1.0,51.05,212708.33,COP,16.34,34.71,68.0
7598,2022-01-18,2022,1,Q1,111,2,4,1,4,17.64,2.8,68.57,342.85,BRL,24.69,43.88,64.0
5070,2022-01-18,2022,1,Q1,108,1,1,2,3,9.61,9.4,26.11,450.17,MXN,9.14,16.97,65.0
1265,2022-01-18,2022,1,Q1,306,3,4,5,4,39.56,1.7,155.54,648083.33,COP,57.55,97.99,63.0
30578,2022-01-18,2022,1,Q1,402,2,6,2,3,26.71,10.4,71.76,358.8,BRL,25.12,46.64,65.0
18598,2022-01-18,2022,1,Q1,203,3,4,4,1,99.65,2.6,97.1,404583.33,COP,27.19,69.91,72.0
9381,2022-01-18,2022,1,Q1,307,5,5,2,4,31.95,0.1,127.72,116109.09,CLP,43.42,84.3,66.0
13802,2022-01-18,2022,1,Q1,305,4,3,5,4,22.51,1.9,88.33,32714.81,ARS,31.8,56.53,64.0
21188,2022-01-18,2022,1,Q1,112,2,4,1,5,10.44,3.2,50.54,252.7,BRL,19.21,31.33,62.0
29273,2022-01-18,2022,1,Q1,408,2,6,2,3,101.75,5.6,288.25,1441.25,BRL,83.59,204.66,71.0
27358,2022-01-18,2022,1,Q1,106,1,4,1,5,12.89,0.8,63.91,1101.9,MXN,23.01,40.9,64.0
1800,2022-01-18,2022,1,Q1,103,3,3,2,5,13.3,1.1,65.76,274000.0,COP,23.02,42.74,65.0
25824,2022-01-18,2022,1,Q1,203,3,4,3,2,93.31,3.9,179.35,747291.67,COP,50.22,129.13,72.0
8694,2022-01-18,2022,1,Q1,303,2,3,5,3,25.9,0.6,77.19,385.95,BRL,27.02,50.17,65.0
19015,2022-01-18,2022,1,Q1,306,3,5,2,4,39.65,1.1,156.85,653541.67,COP,58.03,98.82,63.0
8964,2022-01-18,2022,1,Q1,403,1,1,2,1,24.81,11.7,21.89,377.41,MXN,7.88,14.01,64.0
2132,2022-01-19,2022,1,Q1,103,2,4,1,5,12.44,0.9,61.63,308.15,BRL,21.57,40.06,65.0
18361,2022-01-19,2022,1,Q1,110,2,6,1,3,14.45,8.5,39.65,198.25,BRL,15.07,24.58,62.0
3008,2022-01-19,2022,1,Q1,109,1,4,3,2,20.51,2.2,40.13,691.9,MXN,14.85,25.28,63.0
21775,2022-01-19,2022,1,Q1,103,3,4,1,4,13.17,0.5,52.44,218500.0,COP,18.35,34.09,65.0
16816,2022-01-19,2022,1,Q1,403,5,3,2,1,24.57,3.5,23.72,21563.64,CLP,8.54,15.18,64.0
12527,2022-01-19,2022,1,Q1,403,4,3,2,3,23.09,2.2,67.77,25100.0,ARS,24.4,43.37,64.0
19382,2022-01-19,2022,1,Q1,113,1,4,2,4,15.26,1.5,60.12,1036.55,MXN,24.05,36.07,60.0
8865,2022-01-19,2022,1,Q1,105,1,1,3,2,14.75,7.8,27.22,469.31,MXN,10.34,16.88,62.0
27505,2022-01-19,2022,1,Q1,304,4,5,2,5,43.33,0.7,215.0,79629.63,ARS,81.7,133.3,62.0
15351,2022-01-19,2022,1,Q1,404,1,4,6,2,36.31,3.5,70.08,1208.28,MXN,23.83,46.25,66.0
2225,2022-01-19,2022,1,Q1,303,5,4,2,5,25.9,1.7,127.32,115745.45,CLP,44.56,82.76,65.0
11841,2022-01-19,2022,1,Q1,304,2,5,5,3,43.4,3.1,126.13,630.65,BRL,47.93,78.2,62.0
9943,2022-01-19,2022,1,Q1,404,2,4,6,4,37.24,3.3,143.99,719.95,BRL,48.96,95.03,66.0
7478,2022-01-19,2022,1,Q1,403,5,6,6,2,23.83,9.1,43.32,39381.82,CLP,15.6,27.72,64.0
1753,2022-01-19,2022,1,Q1,304,1,4,5,3,43.53,0.2,130.34,2247.24,MXN,49.53,80.81,62.0
12206,2022-01-19,2022,1,Q1,405,1,4,6,2,27.28,1.7,53.62,924.48,MXN,18.77,34.85,65.0
15314,2022-01-19,2022,1,Q1,201,1,3,4,2,86.11,0.7,170.99,2948.1,MXN,51.3,119.69,70.0
471,2022-01-19,2022,1,Q1,301,2,5,5,5,35.23,2.3,172.15,860.75,BRL,60.25,111.9,65.0
14292,2022-01-19,2022,1,Q1,102,1,4,2,4,11.91,3.6,45.9,791.38,MXN,16.06,29.84,65.0
29284,2022-01-20,2022,1,Q1,303,1,5,5,3,26.74,3.3,77.55,1337.07,MXN,27.14,50.41,65.0
27226,2022-01-20,2022,1,Q1,204,4,4,4,1,44.06,2.3,43.04,15940.74,ARS,12.91,30.13,70.0
841,2022-01-20,2022,1,Q1,403,3,4,3,2,23.75,1.3,46.89,195375.0,COP,16.88,30.01,64.0
15383,2022-01-20,2022,1,Q1,403,1,6,3,1,24.47,0.5,24.34,419.66,MXN,8.76,15.58,64.0
18388,2022-01-20,2022,1,Q1,106,4,3,2,2,13.57,0.1,27.11,10040.74,ARS,9.76,17.35,64.0
6813,2022-01-20,2022,1,Q1,209,3,4,3,1,65.9,0.7,65.44,272666.67,COP,19.63,45.81,70.0
17778,2022-01-20,2022,1,Q1,112,3,3,2,3,11.25,4.0,32.4,135000.0,COP,12.31,20.09,62.0
18158,2022-01-20,2022,1,Q1,307,1,3,2,3,33.06,3.4,95.75,1650.86,MXN,32.56,63.19,66.0
31645,2022-01-20,2022,1,Q1,112,3,1,1,4,11.34,3.2,43.95,183125.0,COP,16.7,27.25,62.0
5991,2022-01-20,2022,1,Q1,206,1,7,3,1,61.43,0.6,61.06,1052.76,MXN,18.32,42.74,70.0
4813,2022-01-20,2022,1,Q1,201,3,3,4,1,82.24,0.1,82.16,342333.33,COP,24.65,57.51,70.0
13888,2022-01-20,2022,1,Q1,303,2,5,5,3,27.17,1.3,80.5,402.5,BRL,28.17,52.33,65.0
21684,2022-01-20,2022,1,Q1,107,2,1,2,4,15.28,10.3,54.87,274.35,BRL,21.95,32.92,60.0
899,2022-01-20,2022,1,Q1,304,1,4,5,5,45.74,0.2,228.22,3934.83,MXN,86.72,141.5,62.0
7784,2022-01-20,2022,1,Q1,102,4,4,2,3,11.41,1.2,33.82,12525.93,ARS,11.84,21.98,65.0
27274,2022-01-20,2022,1,Q1,103,5,7,2,4,12.99,1.8,51.01,46372.73,CLP,17.85,33.16,65.0
4156,2022-01-20,2022,1,Q1,103,1,2,2,3,13.08,7.3,36.37,627.07,MXN,12.73,23.64,65.0
20573,2022-01-20,2022,1,Q1,206,2,3,3,2,66.12,4.9,125.75,628.75,BRL,37.72,88.03,70.0
17340,2022-01-21,2022,1,Q1,207,4,4,3,1,114.27,2.2,111.74,41385.19,ARS,31.29,80.45,72.0
27729,2022-01-21,2022,1,Q1,114,1,4,3,3,9.88,1.9,29.07,501.21,MXN,9.3,19.77,68.0
12157,2022-01-21,2022,1,Q1,202,2,7,4,4,51.97,2.1,203.46,1017.3,BRL,65.11,138.35,68.0
13782,2022-01-21,2022,1,Q1,208,1,4,3,2,52.07,1.6,102.46,1766.55,MXN,32.79,69.67,68.0
19327,2022-01-21,2022,1,Q1,203,1,4,3,1,98.61,2.5,96.1,1656.9,MXN,26.91,69.19,72.0
14483,2022-01-21,2022,1,Q1,114,1,4,2,3,10.29,2.5,30.08,518.62,MXN,9.63,20.45,68.0
5986,2022-01-21,2022,1,Q1,408,2,4,6,3,93.39,1.6,275.67,1378.35,BRL,79.94,195.73,71.0
10675,2022-01-21,2022,1,Q1,108,2,2,2,1,10.14,8.8,9.24,46.2,BRL,3.23,6.01,65.0
3118,2022-01-21,2022,1,Q1,210,1,4,3,1,50.62,1.3,49.98,861.72,MXN,15.99,33.99,68.0
13761,2022-01-21,2022,1,Q1,306,1,5,5,3,36.47,4.1,104.93,1809.14,MXN,38.82,66.11,63.0
20875,2022-01-21,2022,1,Q1,401,2,1,6,3,33.41,0.4,99.81,499.05,BRL,35.93,63.88,64.0
26742,2022-01-21,2022,1,Q1,203,1,3,4,3,94.86,3.2,275.33,4747.07,MXN,77.09,198.24,72.0
30865,2022-01-21,2022,1,Q1,205,2,3,3,2,116.92,0.9,231.63,1158.15,BRL,64.86,166.77,72.0
26214,2022-01-21,2022,1,Q1,105,1,2,1,4,14.92,8.2,54.75,943.97,MXN,20.8,33.95,62.0
7850,2022-01-21,2022,1,Q1,102,2,4,2,2,11.93,1.9,23.42,117.1,BRL,8.2,15.22,65.0
21132,2022-01-21,2022,1,Q1,112,3,3,3,5,10.81,1.7,53.14,221416.67,COP,20.19,32.95,62.0
18905,2022-01-21,2022,1,Q1,409,3,1,6,3,34.96,4.0,100.72,419666.67,COP,36.26,64.46,64.0
4097,2022-01-21,2022,1,Q1,408,1,4,6,2,102.25,0.1,204.24,3521.38,MXN,59.23,145.01,71.0
4547,2022-01-21,2022,1,Q1,103,5,1,1,4,12.94,8.1,47.59,43263.64,CLP,16.66,30.93,65.0
25895,2022-01-21,2022,1,Q1,402,3,4,6,3,27.52,2.8,80.26,334416.67,COP,28.09,52.17,65.0
8266,2022-01-21,2022,1,Q1,204,4,4,4,2,41.4,0.5,82.38,30511.11,ARS,24.71,57.67,70.0
28886,2022-01-21,2022,1,Q1,306,3,3,5,4,38.68,1.8,151.95,633125.0,COP,56.22,95.73,63.0
10016,2022-01-21,2022,1,Q1,205,3,3,3,2,118.01,0.0,235.94,983083.33,COP,66.06,169.88,72.0
564,2022-01-22,2022,1,Q1,109,5,3,1,1,20.81,4.0,19.98,18163.64,CLP,7.39,12.59,63.0
3420,2022-01-22,2022,1,Q1,308,4,5,5,4,28.87,2.6,112.51,41670.37,ARS,39.38,73.13,65.0
29512,2022-01-22,2022,1,Q1,210,2,7,4,1,53.38,2.4,52.11,260.55,BRL,16.68,35.43,68.0
23669,2022-01-22,2022,1,Q1,308,3,3,2,4,27.72,1.5,109.28,455333.33,COP,38.25,71.03,65.0
2534,2022-01-22,2022,1,Q1,206,4,3,4,2,62.16,2.3,121.48,44992.59,ARS,36.44,85.04,70.0
20236,2022-01-22,2022,1,Q1,104,3,2,3,4,18.74,5.7,70.66,294416.67,COP,28.26,42.4,60.0
23368,2022-01-22,2022,1,Q1,206,1,3,4,1,62.7,3.3,60.6,1044.83,MXN,18.18,42.42,70.0
333,2022-01-22,2022,1,Q1,111,2,4,2,4,16.92,2.8,65.8,329.0,BRL,23.69,42.11,64.0
28732,2022-01-22,2022,1,Q1,301,3,5,2,3,33.8,0.3,101.05,421041.67,COP,35.37,65.68,65.0
5347,2022-01-22,2022,1,Q1,207,2,4,4,1,112.62,1.9,110.43,552.15,BRL,30.92,79.51,72.0
15925,2022-01-22,2022,1,Q1,111,2,2,3,4,17.6,13.4,60.96,304.8,BRL,21.95,39.01,64.0
21398,2022-01-22,2022,1,Q1,305,1,4,5,4,21.76,1.2,86.0,1482.76,MXN,30.96,55.04,64.0
26007,2022-01-22,2022,1,Q1,104,4,1,3,5,19.69,10.4,88.16,32651.85,ARS,35.26,52.9,60.0
21034,2022-01-22,2022,1,Q1,109,3,7,2,1,19.6,1.8,19.25,80208.33,COP,7.12,12.13,63.0
2683,2022-01-22,2022,1,Q1,114,1,4,2,3,9.93,4.0,28.63,493.62,MXN,9.16,19.47,68.0
10136,2022-01-22,2022,1,Q1,403,4,1,6,2,24.51,6.8,45.69,16922.22,ARS,16.45,29.24,64.0
14160,2022-01-23,2022,1,Q1,104,3,6,2,3,18.58,0.0,55.71,232125.0,COP,22.28,33.43,60.0
9836,2022-01-23,2022,1,Q1,111,2,1,3,3,17.2,9.0,46.98,234.9,BRL,16.91,30.07,64.0
11862,2022-01-23,2022,1,Q1,112,2,7,1,4,11.19,4.5,42.74,213.7,BRL,16.24,26.5,62.0
22264,2022-01-23,2022,1,Q1,104,4,3,3,1,19.83,4.3,18.98,7029.63,ARS,7.59,11.39,60.0
