Date,Campaign_New,Canal,Spend,Impressions,Clicks,Engagements,LinkClicks,VideoViews
2024-12-28,Campaign_25,Google Ads,11683.219254,2273365,34702,51.0,,0.0
2024-12-28,Campaign_53,TikTok,3547.85,442813,26958,,,111795.0
2024-12-28,Campaign_44,TikTok,5746.01,590572,8555,,,134552.0
2024-12-28,Campaign_15,Meta,7965.73,1430020,1683,59675.0,581.0,
2024-12-28,Campaign_17,Meta,16111.26,1018239,7182,74428.0,6774.0,
2024-12-28,Campaign_65,YouTube,6988.10917,713579,463,44401.0,,43126.0
2024-12-28,Campaign_53,TikTok,12605.02,1326626,90510,,,348030.0
2024-12-28,Campaign_43,TikTok,8821.99,1062815,63392,,,335614.0
2024-12-28,Campaign_11,Meta,5352.6,484041,1714,27044.0,496.0,
2024-12-28,Campaign_62,YouTube,3128.594053,251759,12,244786.0,,244794.0
2024-12-28,Campaign_29,Google Ads,2247.878918,396348,6883,83.0,,0.0
2024-12-28,Campaign_12,Meta,4078.05,810255,1052,35119.0,500.0,
2024-12-28,Campaign_25,Google Ads,23988.26554,1251913,51411,364369.0,,333716.0
2024-12-28,Campaign_25,Google Ads,3893.266969,185376,7884,47371.0,,40109.0
2024-12-28,Campaign_43,TikTok,2296.43,174291,748,,,13179.0
2024-12-28,Campaign_16,Meta,15669.92,781990,42818,151894.0,34462.0,
2024-12-28,Campaign_43,TikTok,12857.21,1531921,33319,,,200909.0
2024-12-28,Campiagn_14,Meta,3691.4,901045,2634,1231.0,1130.0,
2024-12-28,Campaign_19,Meta,3501.27,154885,9926,79270.0,8325.0,
2024-12-28,Campaign_65,YouTube,6352.515087,666871,451,40048.0,,38634.0
2024-12-28,Campaign_53,TikTok,10340.05,639942,124811,,,121614.0
2024-12-28,Campiagn_14,Meta,13656.18,2345715,5397,56632.0,2676.0,
2024-12-28,Campiagn_14,Meta,1667.79,115114,331,8792.0,90.0,
2024-12-28,Campiagn_14,Meta,5952.8,1057109,1717,41490.0,512.0,
2024-12-28,Campaign_43,TikTok,3775.83,695009,1427,,,6444.0
2024-12-28,Campiagn_14,Meta,12932.44,1164032,3510,2089.0,1962.0,
2024-12-28,Campiagn_14,Meta,12273.49,689154,50378,156013.0,34697.0,
2024-12-28,Campiagn_14,Meta,11815.71,629231,46102,121192.0,30635.0,
2024-12-28,Campaign_7,DV360,3172.636389,423890,450,0.0,,167098.0
2024-12-28,Campaign_65,YouTube,10122.859343,784822,466,177197.0,,174866.0
2024-12-28,Campaign_53,TikTok,8790.05,886237,64709,,,323332.0
2024-12-28,Campaign_12,Meta,5363.2,606985,5214,267918.0,2.0,
2024-12-28,Campaign_44,TikTok,4604.82,543555,3183,,,97494.0
2024-12-28,Campaign_25,Google Ads,4854.862092,1626953,26027,283.0,,0.0
2024-12-27,Campaign_65,YouTube,4075.328892,423035,197,25361.0,,24505.0
2024-12-27,Campaign_65,YouTube,10123.192289,804211,434,174016.0,,171633.0
2024-12-27,Campaign_25,Google Ads,3721.450932,221243,8970,61636.0,,55739.0
2024-12-27,Campiagn_14,Meta,12378.08,623054,50111,143281.0,35905.0,
2024-12-27,Campiagn_14,Meta,5933.04,1328963,1556,72861.0,351.0,
2024-12-27,Campiagn_14,Meta,4027.88,174384,380,8877.0,124.0,
2024-12-27,Campiagn_14,Meta,29001.36,4863348,7395,252166.0,2151.0,
2024-12-27,Campaign_43,TikTok,5726.36,485719,1759,,,32323.0
2024-12-27,Campaign_53,TikTok,10350.46,593788,120625,,,115352.0
2024-12-27,Campaign_13,Meta,6526.91,1113239,1506,43618.0,523.0,
2024-12-27,Campaign_15,Meta,3635.08,335130,3016,228680.0,0.0,
2024-12-27,Campiagn_14,Meta,7961.88,716590,2605,1590.0,1443.0,
2024-12-27,Campaign_28,Google Ads,6062.131598,325223,550,152931.0,,140897.0
2024-12-27,Campaign_25,Google Ads,5514.776306,379388,325,89898.0,,76259.0
2024-12-27,Campaign_15,Meta,8032.12,1758338,1922,93403.0,558.0,
2024-12-27,Campaign_60,YouTube,35247.984614,4128396,1388,800278.0,,749043.0
2024-12-27,Campaign_62,YouTube,3167.636411,237993,13,231356.0,,231368.0
2024-12-27,Campaign_43,TikTok,5314.66,840169,19100,,,223420.0
2024-12-27,Campaign_65,YouTube,5970.902439,518162,411,105638.0,,103900.0
2024-12-27,Campaign_13,Meta,13431.58,2099574,2857,100643.0,719.0,
2024-12-27,Campaign_65,YouTube,6987.176086,700669,406,43503.0,,42499.0
2024-12-27,Campaign_50,TikTok,3300.08,397179,1694,,,53589.0
2024-12-27,Campiagn_14,Meta,6018.0,1051693,1691,41887.0,505.0,
2024-12-27,Campaign_17,Meta,13750.73,1002983,6414,60016.0,6244.0,
2024-12-27,Campaign_11,Meta,4297.32,119318,863,6322.0,303.0,
2024-12-27,Campiagn_14,Meta,2297.45,158586,462,12868.0,116.0,
2024-12-27,Campaign_65,YouTube,6350.416349,650377,411,36226.0,,35086.0
2024-12-27,Campaign_25,Google Ads,4883.245852,990436,2362,202611.0,,192029.0
2024-12-27,Campaign_53,TikTok,8941.01,795741,63087,,,299186.0
2024-12-27,Campaign_16,Meta,6896.24,380575,20509,75639.0,15599.0,
2024-12-27,Campaign_30,Google Ads,3146.902628,88770,0,0.0,,0.0
2024-12-27,Campaign_12,Meta,8407.86,1572653,2232,51214.0,1133.0,
2024-12-27,Campaign_25,Google Ads,4913.099171,1686143,26119,130.0,,0.0
2024-12-27,Campaign_11,Meta,5225.35,512678,1670,27155.0,536.0,
2024-12-27,Campaign_18,Meta,4592.71,434480,10460,227922.0,463.0,
2024-12-27,Campaign_29,Google Ads,12662.311981,1888301,2669,557546.0,,526611.0
2024-12-27,Campiagn_14,Meta,31013.34,2307520,4323,120202.0,1091.0,
2024-12-27,Campaign_11,Meta,4740.39,92110,789,7225.0,272.0,
2024-12-27,Campaign_27,Google Ads,5802.684454,201692,38,0.0,,0.0
2024-12-27,Campiagn_14,Meta,12362.82,2124596,4749,50810.0,2391.0,
2024-12-27,Campaign_25,Google Ads,5931.745521,1605041,3299,4177.0,,3950.0
2024-12-27,Campaign_15,Meta,7996.45,1869416,2125,90760.0,437.0,
2024-12-27,Campaign_43,TikTok,6390.74,541722,3540,,,71121.0
2024-12-27,Campaign_19,Meta,6098.88,407022,24302,80833.0,16229.0,
2024-12-27,Campiagn_48,TikTok,15365.06,1829812,92422,,,588886.0
2024-12-27,Campaign_15,Meta,3575.91,361696,5739,216223.0,0.0,
2024-12-27,Campaign_43,TikTok,6583.73,582851,4069,,,37645.0
2024-12-27,Campaign_44,TikTok,5668.31,633249,10281,,,166377.0
2024-12-27,Campaign_26,Google Ads,12603.513702,3458166,7959,565365.0,,554547.0
2024-12-27,Campaign_43,TikTok,12820.83,1562892,37306,,,222900.0
2024-12-27,Campiagn_14,Meta,3713.1,897895,2576,1224.0,1115.0,
2024-12-27,Campaign_12,Meta,7979.65,1203331,42710,738296.0,3.0,
2024-12-27,Campaign_7,DV360,3083.981025,411317,430,0.0,,169855.0
2024-12-27,Campaign_19,Meta,3502.26,158872,10579,74456.0,8794.0,
2024-12-27,Campaign_25,Google Ads,24305.770447,1246889,51608,362946.0,,337459.0
2024-12-27,Campaign_25,Google Ads,12627.671589,606513,68,372510.0,,339153.0
2024-12-27,Campaign_43,TikTok,7068.38,476944,2285,,,46634.0
2024-12-27,Campiagn_14,Meta,1309.45,88457,515,13076.0,225.0,
2024-12-27,Campaign_25,Google Ads,4152.579313,217397,10365,63058.0,,61456.0
2024-12-27,Campaign_65,YouTube,3109.097708,510666,108,9600.0,,8856.0
2024-12-27,Campaign_53,TikTok,12572.91,1140730,89193,,,285334.0
2024-12-27,Campiagn_14,Meta,7118.12,291951,29531,71110.0,19019.0,
2024-12-27,Campaign_29,Google Ads,2283.589079,392463,6963,18.0,,0.0
2024-12-27,Campaign_43,TikTok,3790.02,689141,1287,,,5831.0
2024-12-27,Campaign_29,Google Ads,2896.829896,235477,827,157927.0,,136154.0
2024-12-27,Campaign_25,Google Ads,2285.828005,118596,4962,30964.0,,26242.0
2024-12-27,Campaign_65,YouTube,6351.415628,648234,377,50251.0,,48891.0
2024-12-27,Campiagn_14,Meta,19318.19,1298909,5961,109012.0,3621.0,
2024-12-27,Campaign_25,Google Ads,5241.774554,258642,10429,62846.0,,50299.0
2024-12-27,Campaign_65,YouTube,4403.545412,406051,918,114195.0,,110867.0
2024-12-27,Campaign_12,Meta,5349.66,590720,5199,268039.0,3.0,
2024-12-27,Campaign_45,TikTok,8937.27,1482342,2347,,,8115.0
2024-12-27,Campaign_44,TikTok,16604.7,1902119,7181,,,258909.0
2024-12-27,Campaign_53,TikTok,3535.62,382348,26214,,,95452.0
2024-12-27,Campiagn_14,Meta,5088.47,289473,458,23455.0,111.0,
2024-12-27,Campaign_63,YouTube,13459.614207,886151,377,578637.0,,577141.0
2024-12-27,Campaign_43,TikTok,2340.69,166889,828,,,13834.0
2024-12-27,Campiagn_14,Meta,1677.31,86864,335,11067.0,128.0,
2024-12-27,Campaign_25,Google Ads,3751.064965,178709,7000,42136.0,,33230.0
2024-12-27,Campaign_25,Google Ads,11264.448357,1933062,32604,16.0,,0.0
2024-12-27,Campaign_60,YouTube,2447.107265,211913,791,102446.0,,74512.0
2024-12-27,Campaign_43,TikTok,11170.96,807495,3956,,,60450.0
2024-12-27,Campiagn_14,Meta,7496.33,536910,23550,101194.0,15849.0,
2024-12-27,Campaign_15,Meta,18673.35,1294168,58008,218436.0,42258.0,
2024-12-27,Campaign_62,YouTube,5455.464293,880571,698,149774.0,,116741.0
2024-12-27,Campaign_12,Meta,10316.24,2301091,3185,100737.0,718.0,
2024-12-27,Campaign_12,Meta,4109.77,801203,1031,33747.0,481.0,
2024-12-27,Campaign_43,TikTok,8898.21,749013,62983,,,231490.0
2024-12-27,Campaign_15,Meta,8019.25,1427285,1566,57146.0,518.0,
2024-12-27,Campaign_16,Meta,15812.76,801771,44338,152805.0,36435.0,
2024-12-27,Campaign_44,TikTok,4649.35,529780,4195,,,104497.0
2024-12-27,Campaign_6,DV360,4299.598328,338282,1390,0.0,,0.0
2024-12-27,Campaign_12,Meta,13172.52,1268613,23561,840848.0,217.0,
2024-12-27,Campaign_65,YouTube,25418.953117,2508414,1625,104575.0,,102203.0
2024-12-27,Campiagn_14,Meta,11558.83,568019,44935,115153.0,31011.0,
2024-12-26,Campiagn_14,Meta,2280.23,118090,362,12998.0,122.0,
2024-12-26,Campiagn_14,Meta,12039.17,627181,48677,122559.0,32180.0,
2024-12-26,Campiagn_14,Meta,4478.16,193843,397,10317.0,130.0,
2024-12-26,Campaign_12,Meta,12770.24,1336928,29167,911182.0,199.0,
2024-12-26,Campaign_11,Meta,2359.64,112579,674,5549.0,224.0,
2024-12-26,Campaign_15,Meta,7949.49,1896073,2326,95261.0,464.0,
2024-12-26,Campaign_27,Google Ads,5861.513902,203737,35,0.0,,0.0
2024-12-26,Campaign_43,TikTok,8490.39,623112,62416,,,188905.0
2024-12-26,Campaign_11,Meta,4708.05,512729,1652,28113.0,499.0,
2024-12-26,Campaign_25,Google Ads,4450.727509,223363,11017,64787.0,,63494.0
2024-12-26,Campaign_26,Google Ads,15460.010309,4198603,10937,323377.0,,316712.0
2024-12-26,Campaign_53,TikTok,12927.23,1298249,93719,,,336352.0
2024-12-26,Campaign_29,Google Ads,2304.832974,430513,6830,13.0,,0.0
2024-12-26,Campaign_43,TikTok,11187.59,833743,4476,,,61016.0
2024-12-26,Campiagn_14,Meta,5879.04,1342562,1680,72396.0,388.0,
2024-12-26,Campaign_53,TikTok,3627.11,380507,27760,,,105390.0
2024-12-26,Campaign_25,Google Ads,2301.093082,118673,5115,30884.0,,26246.0
2024-12-26,Campaign_44,TikTok,16597.58,2023177,7148,,,268854.0
2024-12-26,Campaign_16,Meta,7062.64,396746,21391,77510.0,15898.0,
2024-12-26,Campaign_25,Google Ads,24549.752475,1211328,51024,345981.0,,315933.0
2024-12-26,Campiagn_14,Meta,5868.94,1054911,1739,41989.0,484.0,
2024-12-26,Campiagn_14,Meta,2754.07,190006,525,15044.0,145.0,
2024-12-26,Campaign_65,YouTube,4074.547827,406677,229,30140.0,,29278.0
2024-12-26,Campaign_60,YouTube,2758.414711,225950,762,115628.0,,86461.0
2024-12-26,Campaign_15,Meta,8033.23,1796074,1945,100241.0,529.0,
2024-12-26,Campaign_60,YouTube,37018.28601,3566228,1044,791901.0,,749286.0
2024-12-26,Campaign_29,Google Ads,3370.825187,268403,763,150688.0,,124471.0
2024-12-26,Campaign_43,TikTok,5074.08,451845,3021,,,61456.0
2024-12-26,Campaign_45,TikTok,8971.87,1463618,2410,,,7895.0
2024-12-26,Campiagn_14,Meta,7116.85,561693,22954,99038.0,14642.0,
2024-12-26,Campaign_65,YouTube,6350.383,614166,336,49210.0,,47874.0
2024-12-26,Campaign_18,Meta,4641.87,422184,8432,196897.0,1127.0,
2024-12-26,Campiagn_14,Meta,4293.81,244242,406,19264.0,116.0,
2024-12-26,Campaign_19,Meta,3551.6,167242,11336,69389.0,9207.0,
2024-12-26,Campaign_25,Google Ads,13239.867008,732847,39,371522.0,,338812.0
2024-12-26,Campaign_53,TikTok,8865.7,896123,64579,,,345990.0
2024-12-26,Campaign_13,Meta,6407.96,1114556,1462,42860.0,520.0,
2024-12-26,Campaign_25,Google Ads,4094.988674,188179,7855,45167.0,,36322.0
2024-12-26,Campaign_11,Meta,3584.2,279055,1211,15377.0,344.0,
2024-12-26,Campaign_16,Meta,16198.16,782602,44652,149146.0,36416.0,
2024-12-26,Campaign_43,TikTok,5294.179999,812474,18156,,,230978.0
2024-12-26,Campaign_15,Meta,3920.49,330493,4272,186883.0,4.0,
2024-12-26,Campaign_63,YouTube,13455.523962,886479,478,540227.0,,538174.0
2024-12-26,Campaign_62,YouTube,3197.844487,234045,12,227774.0,,227785.0
2024-12-26,Campaign_12,Meta,10179.14,2306129,3368,103063.0,663.0,
2024-12-26,Campiagn_14,Meta,9943.05,958178,3116,59728.0,1767.0,
2024-12-26,Campaign_11,Meta,3090.36,105115,529,5888.0,232.0,
2024-12-26,Campiagn_14,Meta,3702.47,909875,2919,1318.0,1185.0,
2024-12-26,Campaign_7,DV360,3144.693763,419177,489,0.0,,164942.0
2024-12-26,Campaign_11,Meta,4332.48,165398,1133,12539.0,355.0,
2024-12-26,Campaign_65,YouTube,8397.857182,653399,380,147225.0,,145164.0
2024-12-26,Campaign_6,DV360,4310.86059,332105,1348,0.0,,0.0
2024-12-26,Campaign_19,Meta,6232.14,282932,25954,70520.0,16596.0,
2024-12-26,Campiagn_14,Meta,27791.57,4827611,7116,240324.0,2194.0,
2024-12-26,Campaign_43,TikTok,2365.16,171847,882,,,14031.0
2024-12-26,Campaign_15,Meta,7962.22,1427609,1611,56321.0,552.0,
2024-12-26,Campaign_53,TikTok,10486.22,606363,123281,,,113897.0
2024-12-26,Campiagn_14,Meta,14755.6,1328151,4650,2842.0,2634.0,
2024-12-26,Campaign_29,Google Ads,15021.617222,2117010,3092,282889.0,,268417.0
2024-12-26,Campaign_43,TikTok,6704.15,564824,3854,,,39808.0
2024-12-26,Campaign_62,YouTube,5498.278785,952245,694,190715.0,,153823.0
2024-12-26,Campiagn_14,Meta,7272.72,392547,32509,81808.0,19766.0,
2024-12-26,Campaign_17,Meta,16564.619999,1023964,6870,73536.0,6760.0,
2024-12-26,Campaign_12,Meta,5368.54,653707,6098,286900.0,0.0,
2024-12-26,Campaign_25,Google Ads,5881.278053,364199,276,121602.0,,105582.0
2024-12-26,Campaign_65,YouTube,4813.568888,518184,1134,105727.0,,100116.0
2024-12-26,Campaign_65,YouTube,6352.037377,653147,462,38848.0,,37273.0
2024-12-26,Campaign_65,YouTube,3139.976763,526224,81,10686.0,,10114.0
2024-12-26,Campaign_28,Google Ads,8606.307109,441610,687,252921.0,,230831.0
2024-12-26,Campaign_13,Meta,12707.79,2027353,2802,93638.0,789.0,
2024-12-26,Campaign_12,Meta,7623.29,1245399,46679,759352.0,7.0,
2024-12-26,Campiagn_14,Meta,26331.53,1959163,3612,102298.0,833.0,
2024-12-26,Campaign_43,TikTok,7149.23,533969,2452,,,46250.0
2024-12-26,Campaign_25,Google Ads,4060.621778,233731,9674,63087.0,,56736.0
2024-12-26,Campaign_15,Meta,3412.4,339323,2920,230398.0,2.0,
2024-12-26,Campaign_25,Google Ads,5654.463027,278142,12207,68850.0,,56546.0
2024-12-26,Campaign_25,Google Ads,6270.200761,1027446,1685,85765.0,,81395.0
2024-12-26,Campaign_44,TikTok,6148.46,631345,9317,,,169275.0
2024-12-26,Campaign_8,DV360,2788.719974,59478,1789,0.0,,0.0
2024-12-26,Campaign_25,Google Ads,5644.802968,904800,1999,174321.0,,165809.0
2024-12-26,Campaign_65,YouTube,25420.517769,2536930,1748,91158.0,,87211.0
2024-12-26,Campaign_43,TikTok,3912.7,700366,1296,,,5464.0
2024-12-26,Campaign_25,Google Ads,4960.235064,1702280,25196,106.0,,0.0
2024-12-26,Campaign_65,YouTube,6986.239167,685956,416,46311.0,,45162.0
2024-12-26,Campaign_12,Meta,4049.0,812418,1083,33928.0,532.0,
2024-12-26,Campiagn_14,Meta,9491.58,1630824,3640,42927.0,1721.0,
2024-12-26,Campaign_30,Google Ads,3179.014154,89676,0,0.0,,0.0
2024-12-26,Campaign_50,TikTok,3288.4,415053,1764,,,54379.0
2024-12-26,Campaign_44,TikTok,4741.89,527062,4321,,,109197.0
2024-12-26,Campaign_43,TikTok,5678.73,458881,1632,,,31406.0
2024-12-26,Campiagn_48,TikTok,15205.19,1938789,93462,,,694355.0
2024-12-26,Campaign_12,Meta,8284.16,1591397,2371,51055.0,1181.0,
2024-12-26,Campiagn_14,Meta,1785.07,120497,783,18360.0,287.0,
2024-12-26,Campaign_15,Meta,19027.01,1406778,59855,225048.0,42689.0,
2024-12-26,Campaign_25,Google Ads,12089.208309,1895932,33114,26.0,,0.0
2024-12-26,Campaign_43,TikTok,12962.7,1697387,43944,,,251961.0
2024-12-26,Campiagn_14,Meta,12379.07,772986,54835,159911.0,37817.0,
2024-12-25,Campaign_30,Google Ads,3205.387966,90420,2,0.0,,0.0
2024-12-25,Campaign_43,TikTok,6220.85,651396,3403,,,66450.0
2024-12-25,Campiagn_14,Meta,23672.95,1761423,3647,93988.0,874.0,
2024-12-25,Campiagn_14,Meta,6559.62,283951,629,16496.0,202.0,
2024-12-25,Campaign_26,Google Ads,12002.174547,2630757,9692,452636.0,,441481.0
2024-12-25,Campaign_43,TikTok,7046.4,583247,2931,,,51048.0
2024-12-25,Campiagn_14,Meta,18896.2,926387,5108,93041.0,3167.0,
2024-12-25,Campaign_15,Meta,3930.83,273104,2331,121184.0,20.0,
2024-12-25,Campaign_25,Google Ads,2322.972907,125371,4936,31570.0,,26666.0
2024-12-25,Campaign_25,Google Ads,5887.019667,299072,181,125947.0,,107646.0
2024-12-25,Campaign_43,TikTok,6704.82,628849,5597,,,43101.0
2024-12-25,Campiagn_14,Meta,2831.85,191218,827,22326.0,264.0,
2024-12-25,Campaign_45,TikTok,9076.57,1495217,2316,,,7996.0
2024-12-25,Campiagn_14,Meta,10531.73,1809666,4219,53298.0,1855.0,
2024-12-25,Campiagn_14,Meta,7123.84,344047,26290,70271.0,15907.0,
2024-12-25,Campaign_12,Meta,4114.39,830330,1193,32789.0,608.0,
2024-12-25,Campaign_15,Meta,8038.41,1466774,1817,56700.0,646.0,
2024-12-25,Campiagn_14,Meta,7612.05,618876,22187,107763.0,14457.0,
2024-12-25,Campaign_43,TikTok,8820.12,610802,58806,,,173901.0
2024-12-25,Campiagn_48,TikTok,15471.57,1349678,79102,,,604497.0
2024-12-25,Campaign_65,YouTube,8429.836041,660618,442,134286.0,,132330.0
2024-12-25,Campaign_17,Meta,16271.7,1140758,6826,113874.0,6693.0,
2024-12-25,Campaign_19,Meta,3582.07,144364,8786,70732.0,7436.0,
2024-12-25,Campaign_50,TikTok,3318.71,404105,1660,,,56136.0
2024-12-25,Campaign_43,TikTok,3974.48,699443,1430,,,5448.0
2024-12-25,Campaign_15,Meta,7954.68,1967215,2457,108658.0,468.0,
2024-12-25,Campaign_43,TikTok,11229.49,898919,5243,,,67868.0
2024-12-25,Campaign_12,Meta,7988.33,1338442,52259,814302.0,3.0,
2024-12-25,Campaign_25,Google Ads,24704.767275,1334958,51828,375242.0,,345002.0
2024-12-25,Campaign_43,TikTok,5757.3,464400,1737,,,34449.0
2024-12-25,Campaign_43,TikTok,5268.08,832614,19196,,,249011.0
2024-12-25,Campiagn_14,Meta,5890.84,1404544,1771,88591.0,442.0,
2024-12-25,Campaign_12,Meta,10217.93,2408226,3806,105765.0,760.0,
2024-12-25,Campaign_25,Google Ads,7431.262662,1010521,2066,362540.0,,340226.0
2024-12-25,Campaign_65,YouTube,4748.135984,590004,1121,79271.0,,73896.0
2024-12-25,Campaign_62,YouTube,5472.064368,942252,169,194535.0,,152717.0
2024-12-25,Campaign_65,YouTube,6351.881802,641830,506,34972.0,,33573.0
2024-12-25,Campaign_27,Google Ads,5910.853683,205452,32,0.0,,0.0
2024-12-25,Campaign_29,Google Ads,15106.27115,1664864,3332,655196.0,,612382.0
2024-12-25,Campaign_15,Meta,18637.63,1556126,54342,230623.0,38210.0,
2024-12-25,Campaign_6,DV360,4084.03481,284723,1727,0.0,,0.0
2024-12-25,Campiagn_14,Meta,3414.05,194225,415,16319.0,109.0,
2024-12-25,Campiagn_14,Meta,3757.85,259310,749,21375.0,169.0,
2024-12-25,Campaign_60,YouTube,2777.66393,224745,797,81709.0,,55533.0
2024-12-25,Campaign_65,YouTube,3165.479827,528531,117,10141.0,,9170.0
2024-12-25,Campaign_53,TikTok,12833.28,1061223,86790,,,242050.0
2024-12-25,Campiagn_14,Meta,3183.02,164846,416,16223.0,131.0,
2024-12-25,Campaign_25,Google Ads,4096.634913,199198,7600,47687.0,,39063.0
2024-12-25,Campaign_11,Meta,4707.84,122698,880,6542.0,319.0,
2024-12-25,Campaign_60,YouTube,37366.479014,3892746,1706,736319.0,,680500.0
2024-12-25,Campaign_63,YouTube,13410.287049,770055,288,505654.0,,504795.0
2024-12-25,Campaign_29,Google Ads,2322.467826,413257,6984,7.0,,0.0
2024-12-25,Campiagn_14,Meta,28848.4,5092900,8059,254668.0,2521.0,
2024-12-25,Campaign_65,YouTube,4073.790722,406883,230,24756.0,,23737.0
2024-12-25,Campaign_25,Google Ads,4451.369994,234358,10700,66316.0,,64955.0
2024-12-25,Campaign_25,Google Ads,12188.943557,2465128,37343,9.0,,0.0
2024-12-25,Campiagn_14,Meta,17623.02,1586374,5286,3262.0,3043.0,
2024-12-25,Campaign_65,YouTube,6982.530204,692940,494,42154.0,,41013.0
2024-12-25,Campaign_19,Meta,6154.42,333807,21782,71429.0,13863.0,
2024-12-25,Campaign_44,TikTok,16791.68,1973853,6369,,,282928.0
2024-12-25,Campaign_53,TikTok,10653.47,502788,114998,,,102803.0
2024-12-25,Campiagn_14,Meta,5954.59,1093815,1800,42464.0,543.0,
2024-12-25,Campaign_65,YouTube,25197.565316,2495130,1838,91567.0,,87653.0
2024-12-25,Campaign_44,TikTok,6006.24,450569,1378,,,49405.0
2024-12-25,Campaign_25,Google Ads,4084.858152,253102,9626,66941.0,,59238.0
2024-12-25,Campaign_18,Meta,4767.41,412489,7722,190101.0,1309.0,
2024-12-25,Campaign_43,TikTok,13154.94,1752841,52152,,,291752.0
2024-12-25,Campaign_12,Meta,8424.62,1669918,2617,51569.0,1254.0,
2024-12-25,Campaign_16,Meta,6933.81,420669,18843,73294.0,13933.0,
2024-12-25,Campaign_53,TikTok,3603.78,290504,25620,,,72595.0
2024-12-25,Campaign_65,YouTube,6351.164471,619176,394,43317.0,,41534.0
2024-12-25,Campaign_25,Google Ads,13241.116053,561670,64,355299.0,,320793.0
2024-12-25,Campaign_25,Google Ads,5179.354219,723382,2319,237865.0,,221922.0
2024-12-25,Campiagn_14,Meta,11885.74,639089,42137,114365.0,27719.0,
2024-12-25,Campaign_12,Meta,13442.88,1388865,30312,990435.0,113.0,
2024-12-25,Campiagn_14,Meta,3628.43,956220,2831,1342.0,1224.0,
2024-12-25,Campaign_15,Meta,7971.18,1844211,2141,110907.0,601.0,
2024-12-25,Campaign_44,TikTok,4821.99,543987,4465,,,116043.0
2024-12-25,Campaign_53,TikTok,8993.41,1026868,61199,,,386145.0
2024-12-25,Campaign_29,Google Ads,3399.695481,258524,794,139170.0,,111954.0
2024-12-25,Campaign_7,DV360,2678.661536,355622,368,0.0,,129247.0
2024-12-25,Campaign_13,Meta,6529.44,1171169,1612,42521.0,623.0,
2024-12-25,Campaign_12,Meta,5290.42,672811,5779,291254.0,3.0,
2024-12-25,Campaign_11,Meta,5198.49,522134,1706,28078.0,552.0,
2024-12-25,Campaign_15,Meta,3595.45,365241,2700,241208.0,1.0,
2024-12-25,Campiagn_14,Meta,12376.41,872259,51683,218007.0,36300.0,
2024-12-25,Campaign_25,Google Ads,5005.266323,1738493,24700,45.0,,0.0
2024-12-25,Campaign_11,Meta,3087.21,94840,476,5744.0,226.0,
2024-12-25,Campaign_8,DV360,2893.979448,54426,1636,0.0,,0.0
2024-12-25,Campaign_28,Google Ads,6738.365568,442533,949,232461.0,,210796.0
2024-12-25,Campaign_62,YouTube,3224.4017,224223,10,218806.0,,218805.0
2024-12-25,Campaign_43,TikTok,2428.44,180041,882,,,14690.0
2024-12-25,Campaign_25,Google Ads,5709.650018,302758,12194,74545.0,,61539.0
2024-12-25,Campaign_11,Meta,3862.62,327436,1216,18436.0,323.0,
2024-12-25,Campaign_13,Meta,13213.78,2180147,3214,98477.0,956.0,
2024-12-25,Campaign_16,Meta,16064.39,824386,37685,146572.0,30580.0,
2024-12-25,Campaign_11,Meta,8168.81,91767,733,7425.0,241.0,
2024-12-24,Campaign_65,YouTube,8431.289238,679330,310,157277.0,,155888.0
2024-12-24,Campaign_25,Google Ads,4108.681292,257682,9705,65263.0,,57482.0
2024-12-24,Campaign_25,Google Ads,5434.68913,901777,2188,326204.0,,307551.0
2024-12-24,Campaign_18,Meta,3940.2,295185,5284,141529.0,899.0,
