Date,Month,Campaign_New,Canal,Spend,Impressions,Clicks,Engagements,LinkClicks,VideoViews,Weighted_Score,CPM
2024-12-29,2024-12,Campaign_28,Google Ads,5069.851631,398164,607,196077.0,0.0,179987.0,116644.2,12.733073886639678
2024-12-29,2024-12,Campiagn_14,Meta,17247.07,2963807,7133,82364.0,3509.0,0.0,48315.0,5.8192284450370755
2024-12-29,2024-12,Campaign_25,Google Ads,12891.399188,626721,18,389452.0,0.0,349445.0,229688.5,20.569598255044905
2024-12-29,2024-12,Campaign_43,TikTok,5110.6,858758,16156,0.0,0.0,211465.0,37302.5,5.951152711241118
2024-12-29,2024-12,Campaign_45,TikTok,8876.9,1562006,2675,0.0,0.0,9183.0,3593.3,5.683012741308292
2024-12-29,2024-12,Campaign_27,Google Ads,5634.780297,195856,37,0.0,0.0,0.0,37.0,28.77001622110122
2024-12-29,2024-12,Campiagn_48,TikTok,15258.68,1880773,96443,0.0,0.0,631967.0,159639.7,8.112983331853444
2024-12-29,2024-12,Campiagn_14,Meta,3005.56,130123,284,6439.0,88.0,0.0,3503.5,23.097838199242254
2024-12-29,2024-12,Campaign_26,Google Ads,11724.703263,3676995,9902,422849.0,0.0,416276.0,262954.1,3.1886644564379334
2024-12-29,2024-12,Campaign_13,Meta,6517.35,1138863,1513,43029.0,558.0,0.0,23027.5,5.722681305828708
2024-12-29,2024-12,Campaign_43,TikTok,6827.5,567604,2247,0.0,0.0,49860.0,7233.0,12.028632638247792
2024-12-29,2024-12,Campaign_11,Meta,5418.13,439006,1647,24372.0,490.0,0.0,13833.0,12.341813095948575
2024-12-29,2024-12,Campaign_6,DV360,4405.792548,333337,1529,0.0,0.0,0.0,1529.0,13.217232254445202
2024-12-29,2024-12,Campiagn_14,Meta,5546.49,315523,641,28663.0,190.0,0.0,14972.5,17.57871850863487
2024-12-29,2024-12,Campaign_44,TikTok,15741.95,1944027,6980,0.0,0.0,271364.0,34116.4,8.097598438704813
2024-12-29,2024-12,Campaign_15,Meta,8056.97,1461571,1764,60584.0,625.0,0.0,32056.0,5.512540957640785
2024-12-29,2024-12,Campiagn_14,Meta,34319.43,2553666,5186,151593.0,1200.0,0.0,80982.5,13.439279059986701
2024-12-29,2024-12,Campiagn_14,Meta,1155.91,59864,290,8837.0,126.0,0.0,4708.5,19.308933582787652
2024-12-29,2024-12,Campaign_25,Google Ads,3826.392021,187345,8041,45981.0,0.0,37793.0,34810.8,20.424308206784275
2024-12-29,2024-12,Campaign_29,Google Ads,12858.712289,2051937,2985,493021.0,0.0,466169.0,296112.4,6.266621387011394
2024-12-29,2024-12,Campaign_13,Meta,13500.28,2178540,2973,100416.0,742.0,0.0,53181.0,6.19693923453322
2024-12-29,2024-12,Campaign_25,Google Ads,4238.82211,222352,10912,64280.0,0.0,62856.0,49337.6,19.06356637223861
2024-12-29,2024-12,Campaign_53,TikTok,10165.049999,644339,129823,0.0,0.0,109167.0,140739.7,15.77593471604233
2024-12-29,2024-12,Campaign_25,Google Ads,2221.353596,116194,5203,30030.0,0.0,26187.0,22836.7,19.11762738179252
2024-12-29,2024-12,Campaign_65,YouTube,6352.529355,641051,377,52388.0,0.0,51009.0,31671.9,9.909553771852785
2024-12-29,2024-12,Campaign_15,Meta,8084.06,1948537,2224,91192.0,426.0,0.0,47820.0,4.148784446997928
2024-12-29,2024-12,Campiagn_14,Meta,837.06,56520,353,7871.0,147.0,0.0,4288.5,14.809978768577492
2024-12-29,2024-12,Campaign_65,YouTube,4076.291776,420824,223,29330.0,0.0,28451.0,17733.1,9.68645271182252
2024-12-29,2024-12,Campaign_60,YouTube,2500.017332,230223,976,109185.0,0.0,78979.0,63466.4,10.8591119566681
2024-12-29,2024-12,Campaign_15,Meta,8091.89,1817295,1785,88731.0,475.0,0.0,46150.5,4.4527113099414235
2024-12-29,2024-12,Campaign_16,Meta,16017.1,899448,44793,165750.0,35206.0,0.0,127668.0,17.807699833675766
2024-12-29,2024-12,Campiagn_14,Meta,3761.44,948245,2771,1295.0,1205.0,0.0,3418.5,3.966738553854753
2024-12-29,2024-12,Campaign_43,TikTok,3803.38,755924,1639,0.0,0.0,7235.0,2362.5,5.0314317312322405
2024-12-29,2024-12,Campaign_62,YouTube,5456.664625,816331,332,85052.0,0.0,67124.0,49570.4,6.684377568657812
2024-12-29,2024-12,Campaign_25,Google Ads,4509.45187,831821,2150,168862.0,0.0,159514.0,102532.4,5.421180602557522
2024-12-29,2024-12,Campaign_43,TikTok,12829.16,1615506,30256,0.0,0.0,208857.0,51141.7,7.941264223097903
2024-12-29,2024-12,Campaign_12,Meta,10367.03,2384774,3340,108965.0,684.0,0.0,57822.5,4.3471750362927475
2024-12-29,2024-12,Campaign_44,TikTok,4488.63,529995,4968,0.0,0.0,107561.0,15724.1,8.469193105595336
2024-12-29,2024-12,Campaign_43,TikTok,8897.75,997834,66632,0.0,0.0,328169.0,99448.9,8.917064361406808
2024-12-29,2024-12,Campiagn_14,Meta,6044.19,1043214,1800,40870.0,533.0,0.0,22235.0,5.793816033910587
2024-12-29,2024-12,Campaign_25,Google Ads,4774.411067,1641806,25755,133.0,0.0,0.0,25821.5,2.9080238877187683
2024-12-29,2024-12,Campaign_12,Meta,13536.8,1308231,21154,812331.0,384.0,0.0,427319.5,10.347408064783664
2024-12-29,2024-12,Campaign_15,Meta,18937.06,1429834,58923,225633.0,41392.0,0.0,171739.5,13.244236743566038
2024-12-29,2024-12,Campiagn_14,Meta,12109.53,701078,48095,128306.0,31930.0,0.0,112248.0,17.27272856943165
2024-12-29,2024-12,Campaign_19,Meta,6195.41,409484,25131,83306.0,16008.0,0.0,66784.0,15.12979750124547
2024-12-29,2024-12,Campaign_65,YouTube,4497.945754,464926,1114,104682.0,0.0,100135.0,63468.5,9.674541225915522
2024-12-29,2024-12,Campaign_29,Google Ads,2215.752069,456683,6903,57.0,0.0,0.0,6931.5,4.851838297024414
2024-12-29,2024-12,Campaign_12,Meta,4126.96,845886,1106,36239.0,541.0,0.0,19225.5,4.8788607448285
2024-12-29,2024-12,Campaign_25,Google Ads,5352.091328,271024,12166,70811.0,0.0,61204.0,53691.9,19.747665623708603
2024-12-29,2024-12,Campaign_65,YouTube,25430.533414,2693234,1848,107465.0,0.0,104400.0,66020.5,9.442377979039327
2024-12-29,2024-12,Campiagn_14,Meta,7121.92,356604,29045,75680.0,17976.0,0.0,66885.0,19.97150901279851
2024-12-29,2024-12,Campiagn_14,Meta,29027.87,4926176,7543,262654.0,2410.0,0.0,138870.0,5.892576716706833
2024-12-29,2024-12,Campaign_53,TikTok,3524.26,305140,28775,0.0,0.0,75476.0,36322.6,11.549649341285969
2024-12-29,2024-12,Campaign_15,Meta,3959.22,401540,5184,226760.0,0.0,0.0,118564.0,9.860088658664141
2024-12-29,2024-12,Campiagn_14,Meta,17613.92,1585405,4820,2980.0,2794.0,0.0,6310.0,11.110044436595064
2024-12-29,2024-12,Campaign_50,TikTok,3113.44,418187,1757,0.0,0.0,55340.0,7291.0,7.445090354315175
2024-12-29,2024-12,Campaign_19,Meta,3664.03,170942,10698,81672.0,8825.0,0.0,51534.0,21.43434615249617
2024-12-29,2024-12,Campaign_44,TikTok,5960.91,654000,8177,0.0,0.0,138645.0,22041.5,9.11454128440367
2024-12-29,2024-12,Campaign_43,TikTok,5326.57,475334,1641,0.0,0.0,32022.0,4843.200000000001,11.205952025312728
2024-12-29,2024-12,Campaign_53,TikTok,8789.869999,1037984,67012,0.0,0.0,386069.0,105618.9,8.46821338190184
2024-12-29,2024-12,Campaign_17,Meta,17180.19,1121279,7223,76323.0,6823.0,0.0,45384.5,15.321958228059207
2024-12-28,2024-12,Campaign_16,Meta,6879.3,350806,19620,71796.0,14746.0,0.0,55518.0,19.609983865726356
2024-12-28,2024-12,Campaign_6,DV360,4323.929595,343290,1459,0.0,0.0,0.0,1459.0,12.595559424975967
2024-12-28,2024-12,Campiagn_14,Meta,28692.87,4860246,7062,255375.0,2143.0,0.0,134749.5,5.903583892667161
2024-12-28,2024-12,Campaign_25,Google Ads,4301.426155,227893,11181,66234.0,0.0,64388.0,50736.8,18.874762081327642
2024-12-28,2024-12,Campaign_60,YouTube,36554.857584,3984819,1119,927078.0,0.0,877101.0,552368.1,9.173530236630572
2024-12-28,2024-12,Campaign_27,Google Ads,5729.8332,199160,41,0.0,0.0,0.0,41.0,28.77
2024-12-28,2024-12,Campaign_11,Meta,6152.51,72951,625,5224.0,279.0,0.0,3237.0,84.3375690532001
2024-12-28,2024-12,Campiagn_14,Meta,5914.83,1341736,1622,75634.0,369.0,0.0,39439.0,4.408341134172446
2024-12-28,2024-12,Campaign_12,Meta,10229.22,2332102,3310,99602.0,746.0,0.0,53111.0,4.386266123865937
2024-12-28,2024-12,Campiagn_14,Meta,1006.55,67920,396,9690.0,195.0,0.0,5241.0,14.81964075382803
2024-12-28,2024-12,Campaign_28,Google Ads,6287.890837,457107,765,213813.0,0.0,196511.0,127322.6,13.75584017965159
2024-12-28,2024-12,Campaign_45,TikTok,8816.81,1445571,2385,0.0,0.0,8146.0,3199.6,6.099188486764054
2024-12-28,2024-12,Campaign_60,YouTube,2537.259854,219667,1054,88949.0,0.0,59304.0,51458.9,11.550482566794285
2024-12-28,2024-12,Campaign_25,Google Ads,5526.702835,1969815,4195,0.0,0.0,0.0,4195.0,2.8056963902701524
2024-12-28,2024-12,Campaign_25,Google Ads,4850.592126,865191,1863,297827.0,0.0,282088.0,178985.3,5.60638301369293
2024-12-28,2024-12,Campaign_15,Meta,3927.1,401339,5556,232621.0,0.0,0.0,121866.5,9.784994730140854
2024-12-28,2024-12,Campaign_25,Google Ads,2253.190784,116258,5253,31519.0,0.0,28196.0,23832.1,19.380952571005864
2024-12-28,2024-12,Campiagn_48,TikTok,15238.43,2090200,94942,0.0,0.0,646732.0,159615.2,7.290417184958377
2024-12-28,2024-12,Campaign_29,Google Ads,3002.817559,243836,770,165896.0,0.0,143744.0,98092.4,12.314906572450337
2024-12-28,2024-12,Campaign_65,YouTube,10942.912601,1006848,726,172311.0,0.0,168790.0,103760.5,10.868485214252797
2024-12-28,2024-12,Campiagn_14,Meta,18650.09,1060754,5648,101541.0,3452.0,0.0,56418.5,17.5819181450176
2024-12-28,2024-12,Campaign_15,Meta,18626.09,1414075,57846,225927.0,40903.0,0.0,170809.5,13.171925110054275
2024-12-28,2024-12,Campaign_65,YouTube,6351.175706,649403,348,51538.0,0.0,50349.0,31151.9,9.780022121856536
2024-12-28,2024-12,Campaign_30,Google Ads,3107.6179,87662,2,0.0,0.0,0.0,2.0,35.45
2024-12-28,2024-12,Campiagn_14,Meta,32237.26,2398364,4495,125398.0,1088.0,0.0,67194.0,13.441354189772696
2024-12-28,2024-12,Campaign_25,Google Ads,5436.892301,268227,12106,71717.0,0.0,62966.0,54261.1,20.269742796213656
2024-12-28,2024-12,Campaign_12,Meta,7819.7,1164459,41505,704859.0,5.0,0.0,393934.5,6.715307280033046
2024-12-28,2024-12,Campaign_13,Meta,6476.45,1109210,1447,42138.0,526.0,0.0,22516.0,5.8387951785505
2024-12-28,2024-12,Campaign_15,Meta,7995.79,1776632,1912,91415.0,532.0,0.0,47619.5,4.50053246817574
2024-12-28,2024-12,Campaign_12,Meta,13114.99,1269145,21617,811451.0,215.0,0.0,427342.5,10.33372073324955
2024-12-28,2024-12,Campaign_11,Meta,4744.3,104359,789,5670.0,306.0,0.0,3624.0,45.4613401814889
2024-12-28,2024-12,Campiagn_14,Meta,5594.5,318191,623,26255.0,183.0,0.0,13750.5,17.58220691345764
2024-12-28,2024-12,Campaign_25,Google Ads,13101.463257,623529,32,406320.0,0.0,369242.0,240116.2,21.011794570902076
2024-12-28,2024-12,Campaign_43,TikTok,5470.54,451569,1525,0.0,0.0,29373.0,4462.3,12.114516275475065
2024-12-28,2024-12,Campaign_43,TikTok,10527.07,780006,3559,0.0,0.0,56100.0,9169.0,13.496139773283796
2024-12-28,2024-12,Campaign_13,Meta,13227.09,2153778,2940,101419.0,769.0,0.0,53649.5,6.141343258218814
2024-12-28,2024-12,Campaign_15,Meta,3522.92,319321,2976,214195.0,2.0,0.0,110073.5,11.032534659480584
2024-12-28,2024-12,Campiagn_14,Meta,1474.74,76365,366,10585.0,165.0,0.0,5658.5,19.311726576311138
2024-12-28,2024-12,Campaign_65,YouTube,25424.748668,2696631,1742,106195.0,0.0,103332.0,65172.7,9.428338051442708
2024-12-28,2024-12,Campaign_25,Google Ads,5710.406142,375883,243,123174.0,0.0,106883.0,72518.3,15.191977668583043
2024-12-28,2024-12,Campiagn_14,Meta,7510.06,598230,23725,108077.0,15605.0,0.0,77763.5,12.553800377781121
2024-12-28,2024-12,Campaign_65,YouTube,4569.528218,450285,933,115577.0,0.0,111921.0,69913.6,10.148080033756399
2024-12-28,2024-12,Campaign_29,Google Ads,13141.619239,2069389,3041,481395.0,0.0,456987.0,289437.2,6.350482794196741
2024-12-28,2024-12,Campaign_19,Meta,6101.23,481783,25814,89277.0,16499.0,0.0,70452.5,12.663854889026803
2024-12-28,2024-12,Campaign_25,Google Ads,3852.948946,230352,9502,64035.0,0.0,57833.0,47302.8,16.726353346183235
2024-12-28,2024-12,Campaign_43,TikTok,5237.98,828285,16738,0.0,0.0,202297.0,36967.7,6.323886102005951
2024-12-28,2024-12,Campaign_44,TikTok,16227.129999,2001555,7187,0.0,0.0,244017.0,31588.7,8.107261603603199
2024-12-28,2024-12,Campaign_43,TikTok,6293.52,554664,3035,0.0,0.0,64476.0,9482.6,11.34654493531219
2024-12-28,2024-12,Campaign_26,Google Ads,12948.655493,4022257,9759,379612.0,0.0,374277.0,236992.7,3.2192511550107317
2024-12-28,2024-12,Campaign_62,YouTube,5447.568532,1007514,448,101943.0,0.0,80021.0,59421.6,5.406940778986694
2024-12-28,2024-12,Campaign_43,TikTok,6682.71,462732,2004,0.0,0.0,43581.0,6362.1,14.44185835429579
2024-12-28,2024-12,Campaign_65,YouTube,4075.20292,415965,205,29140.0,0.0,28412.0,17616.2,9.796985130960538
2024-12-28,2024-12,Campaign_63,YouTube,13467.803011,914637,483,567916.0,0.0,566080.0,341049.0,14.724752017467038
2024-12-28,2024-12,Campaign_43,TikTok,6603.62,622723,3582,0.0,0.0,36025.0,7184.5,10.604426044967024
2024-12-28,2024-12,Campaign_65,YouTube,3071.198186,502807,77,9563.0,0.0,9080.0,5766.5,6.108105467903192
2024-12-28,2024-12,Campiagn_14,Meta,7110.92,279671,28885,67547.0,17927.0,0.0,62658.5,25.426018428796695
2024-12-28,2024-12,Campiagn_14,Meta,3388.98,146692,300,6774.0,76.0,0.0,3687.0,23.1026913533117
2024-12-28,2024-12,Campaign_50,TikTok,3180.12,420326,1614,0.0,0.0,51103.0,6724.3,7.565841751402483
2024-12-28,2024-12,Campaign_18,Meta,4733.71,520821,16391,282379.0,21.0,0.0,157580.5,9.08893842606193
2024-12-28,2024-12,Campaign_12,Meta,8347.69,1612973,2503,52946.0,1285.0,0.0,28976.0,5.175343914622253
2024-12-28,2024-12,Campaign_15,Meta,7968.07,1886478,2099,91389.0,442.0,0.0,47793.5,4.2237810353473515
2024-12-28,2024-12,Campaign_25,Google Ads,11683.219254,2273365,34702,51.0,0.0,0.0,34727.5,5.139174419417911
2024-12-28,2024-12,Campaign_53,TikTok,3547.85,442813,26958,0.0,0.0,111795.0,38137.5,8.012072816290399
2024-12-28,2024-12,Campaign_44,TikTok,5746.01,590572,8555,0.0,0.0,134552.0,22010.2,9.729567266988616
2024-12-28,2024-12,Campaign_15,Meta,7965.73,1430020,1683,59675.0,581.0,0.0,31520.5,5.570362652270598
2024-12-28,2024-12,Campaign_17,Meta,16111.26,1018239,7182,74428.0,6774.0,0.0,44396.0,15.82267031610457
2024-12-28,2024-12,Campaign_65,YouTube,6988.10917,713579,463,44401.0,0.0,43126.0,26976.1,9.793042073827845
2024-12-28,2024-12,Campaign_53,TikTok,12605.02,1326626,90510,0.0,0.0,348030.0,125313.0,9.501562610713194
2024-12-28,2024-12,Campaign_43,TikTok,8821.99,1062815,63392,0.0,0.0,335614.0,96953.4,8.300588531400102
2024-12-28,2024-12,Campaign_11,Meta,5352.6,484041,1714,27044.0,496.0,0.0,15236.0,11.05815416462655
2024-12-28,2024-12,Campaign_62,YouTube,3128.594053,251759,12,244786.0,0.0,244794.0,146884.4,12.42694026032833
2024-12-28,2024-12,Campaign_29,Google Ads,2247.878918,396348,6883,83.0,0.0,0.0,6924.5,5.671477888118522
2024-12-28,2024-12,Campaign_12,Meta,4078.05,810255,1052,35119.0,500.0,0.0,18611.5,5.033045152452006
2024-12-28,2024-12,Campaign_25,Google Ads,23988.26554,1251913,51411,364369.0,0.0,333716.0,266967.1,19.161287996849623
2024-12-28,2024-12,Campaign_25,Google Ads,3893.266969,185376,7884,47371.0,0.0,40109.0,35580.4,21.002001170593818
2024-12-28,2024-12,Campaign_43,TikTok,2296.43,174291,748,0.0,0.0,13179.0,2065.9,13.175838109827815
2024-12-28,2024-12,Campaign_16,Meta,15669.92,781990,42818,151894.0,34462.0,0.0,118765.0,20.03851711658717
2024-12-28,2024-12,Campaign_43,TikTok,12857.21,1531921,33319,0.0,0.0,200909.0,53409.9,8.392867517319756
2024-12-28,2024-12,Campiagn_14,Meta,3691.4,901045,2634,1231.0,1130.0,0.0,3249.5,4.096798717045209
2024-12-28,2024-12,Campaign_19,Meta,3501.27,154885,9926,79270.0,8325.0,0.0,49561.0,22.605610614326757
2024-12-28,2024-12,Campaign_65,YouTube,6352.515087,666871,451,40048.0,0.0,38634.0,24338.4,9.525852956568812
2024-12-28,2024-12,Campaign_53,TikTok,10340.05,639942,124811,0.0,0.0,121614.0,136972.4,16.15779242493851
2024-12-28,2024-12,Campiagn_14,Meta,13656.18,2345715,5397,56632.0,2676.0,0.0,33713.0,5.821755839903825
2024-12-28,2024-12,Campiagn_14,Meta,1667.79,115114,331,8792.0,90.0,0.0,4727.0,14.488159563563077
2024-12-28,2024-12,Campiagn_14,Meta,5952.8,1057109,1717,41490.0,512.0,0.0,22462.0,5.631207377857913
2024-12-28,2024-12,Campaign_43,TikTok,3775.83,695009,1427,0.0,0.0,6444.0,2071.4,5.432778568335086
2024-12-28,2024-12,Campiagn_14,Meta,12932.44,1164032,3510,2089.0,1962.0,0.0,4554.5,11.110038212007918
2024-12-28,2024-12,Campiagn_14,Meta,12273.49,689154,50378,156013.0,34697.0,0.0,128384.5,17.809502665587083
2024-12-28,2024-12,Campiagn_14,Meta,11815.71,629231,46102,121192.0,30635.0,0.0,106698.0,18.778016340580802
2024-12-28,2024-12,Campaign_7,DV360,3172.636389,423890,450,0.0,0.0,167098.0,17159.8,7.484574745806695
2024-12-28,2024-12,Campaign_65,YouTube,10122.859343,784822,466,177197.0,0.0,174866.0,106551.1,12.898286927481646
2024-12-28,2024-12,Campaign_53,TikTok,8790.05,886237,64709,0.0,0.0,323332.0,97042.2,9.918396546296306
2024-12-28,2024-12,Campaign_12,Meta,5363.2,606985,5214,267918.0,2.0,0.0,139173.0,8.835803191182647
2024-12-28,2024-12,Campaign_44,TikTok,4604.82,543555,3183,0.0,0.0,97494.0,12932.4,8.471672599828903
2024-12-28,2024-12,Campaign_25,Google Ads,4854.862092,1626953,26027,283.0,0.0,0.0,26168.5,2.9840211069403972
2024-12-27,2024-12,Campaign_65,YouTube,4075.328892,423035,197,25361.0,0.0,24505.0,15328.0,9.633550160152232
2024-12-27,2024-12,Campaign_65,YouTube,10123.192289,804211,434,174016.0,0.0,171633.0,104605.3,12.587731688574268
2024-12-27,2024-12,Campaign_25,Google Ads,3721.450932,221243,8970,61636.0,0.0,55739.0,45361.9,16.82064938551728
2024-12-27,2024-12,Campiagn_14,Meta,12378.08,623054,50111,143281.0,35905.0,0.0,121751.5,19.86678522246868
2024-12-27,2024-12,Campiagn_14,Meta,5933.04,1328963,1556,72861.0,351.0,0.0,37986.5,4.46441323046616
2024-12-27,2024-12,Campiagn_14,Meta,4027.88,174384,380,8877.0,124.0,0.0,4818.5,23.097761262501148
2024-12-27,2024-12,Campiagn_14,Meta,29001.36,4863348,7395,252166.0,2151.0,0.0,133478.0,5.963250008019168
2024-12-27,2024-12,Campaign_43,TikTok,5726.36,485719,1759,0.0,0.0,32323.0,4991.3,11.78945027886494
2024-12-27,2024-12,Campaign_53,TikTok,10350.46,593788,120625,0.0,0.0,115352.0,132160.2,17.431238084973085
2024-12-27,2024-12,Campaign_13,Meta,6526.91,1113239,1506,43618.0,523.0,0.0,23315.0,5.86299078634507
2024-12-27,2024-12,Campaign_15,Meta,3635.08,335130,3016,228680.0,0.0,0.0,117356.0,10.846775878017485
2024-12-27,2024-12,Campiagn_14,Meta,7961.88,716590,2605,1590.0,1443.0,0.0,3400.0,11.110788595989339
2024-12-27,2024-12,Campaign_28,Google Ads,6062.131598,325223,550,152931.0,0.0,140897.0,91105.2,18.63992275454073
2024-12-27,2024-12,Campaign_25,Google Ads,5514.776306,379388,325,89898.0,0.0,76259.0,52899.9,14.535979804316424
2024-12-27,2024-12,Campaign_15,Meta,8032.12,1758338,1922,93403.0,558.0,0.0,48623.5,4.568018208103334
2024-12-27,2024-12,Campaign_60,YouTube,35247.984614,4128396,1388,800278.0,0.0,749043.0,476431.3,8.53793691641984
2024-12-27,2024-12,Campaign_62,YouTube,3167.636411,237993,13,231356.0,0.0,231368.0,138827.8,13.309788149231279
2024-12-27,2024-12,Campaign_43,TikTok,5314.66,840169,19100,0.0,0.0,223420.0,41442.0,6.325703519172928
2024-12-27,2024-12,Campaign_65,YouTube,5970.902439,518162,411,105638.0,0.0,103900.0,63620.0,11.523234893720497
2024-12-27,2024-12,Campaign_13,Meta,13431.58,2099574,2857,100643.0,719.0,0.0,53178.5,6.397288211799156
2024-12-27,2024-12,Campaign_65,YouTube,6987.176086,700669,406,43503.0,0.0,42499.0,26407.4,9.972149597027984
2024-12-27,2024-12,Campaign_50,TikTok,3300.08,397179,1694,0.0,0.0,53589.0,7052.900000000001,8.30879779645953
2024-12-27,2024-12,Campiagn_14,Meta,6018.0,1051693,1691,41887.0,505.0,0.0,22634.5,5.72220220159305
2024-12-27,2024-12,Campaign_17,Meta,13750.73,1002983,6414,60016.0,6244.0,0.0,36422.0,13.709833566471216
2024-12-27,2024-12,Campaign_11,Meta,4297.32,119318,863,6322.0,303.0,0.0,4024.0,36.01568916676444
2024-12-27,2024-12,Campiagn_14,Meta,2297.45,158586,462,12868.0,116.0,0.0,6896.0,14.487092177115255
2024-12-27,2024-12,Campaign_65,YouTube,6350.416349,650377,411,36226.0,0.0,35086.0,22032.6,9.76420806547587
2024-12-27,2024-12,Campaign_25,Google Ads,4883.245852,990436,2362,202611.0,0.0,192029.0,122870.4,4.930400199508096
2024-12-27,2024-12,Campaign_53,TikTok,8941.01,795741,63087,0.0,0.0,299186.0,93005.6,11.23608058400912
2024-12-27,2024-12,Campaign_16,Meta,6896.24,380575,20509,75639.0,15599.0,0.0,58328.5,18.12058070025619
2024-12-27,2024-12,Campaign_30,Google Ads,3146.902628,88770,0,0.0,0.0,0.0,0.0,35.450069032330745
2024-12-27,2024-12,Campaign_12,Meta,8407.86,1572653,2232,51214.0,1133.0,0.0,27839.0,5.346290631181832
2024-12-27,2024-12,Campaign_25,Google Ads,4913.099171,1686143,26119,130.0,0.0,0.0,26184.0,2.9138093097679136
2024-12-27,2024-12,Campaign_11,Meta,5225.35,512678,1670,27155.0,536.0,0.0,15247.5,10.192264930424166
2024-12-27,2024-12,Campaign_18,Meta,4592.71,434480,10460,227922.0,463.0,0.0,124421.0,10.570590130730988
2024-12-27,2024-12,Campaign_29,Google Ads,12662.311981,1888301,2669,557546.0,0.0,526611.0,334103.1,6.705663970415734
2024-12-27,2024-12,Campiagn_14,Meta,31013.34,2307520,4323,120202.0,1091.0,0.0,64424.0,13.440117528775481
2024-12-27,2024-12,Campaign_11,Meta,4740.39,92110,789,7225.0,272.0,0.0,4401.5,51.464444685701885
2024-12-27,2024-12,Campaign_27,Google Ads,5802.684454,201692,38,0.0,0.0,0.0,38.0,28.770027834519965
2024-12-27,2024-12,Campiagn_14,Meta,12362.82,2124596,4749,50810.0,2391.0,0.0,30154.0,5.818903923381198
2024-12-27,2024-12,Campaign_25,Google Ads,5931.745521,1605041,3299,4177.0,0.0,3950.0,5782.5,3.695697194651102
2024-12-27,2024-12,Campaign_15,Meta,7996.45,1869416,2125,90760.0,437.0,0.0,47505.0,4.2775123354031415
2024-12-27,2024-12,Campaign_43,TikTok,6390.74,541722,3540,0.0,0.0,71121.0,10652.1,11.79708411325366
2024-12-27,2024-12,Campaign_19,Meta,6098.88,407022,24302,80833.0,16229.0,0.0,64718.5,14.984153190736619
2024-12-27,2024-12,Campiagn_48,TikTok,15365.06,1829812,92422,0.0,0.0,588886.0,151310.6,8.397070300118264
2024-12-27,2024-12,Campaign_15,Meta,3575.91,361696,5739,216223.0,0.0,0.0,113850.5,9.88650690082279
2024-12-27,2024-12,Campaign_43,TikTok,6583.73,582851,4069,0.0,0.0,37645.0,7833.5,11.295734244257966
2024-12-27,2024-12,Campaign_44,TikTok,5668.31,633249,10281,0.0,0.0,166377.0,26918.7,8.951155074859969
2024-12-27,2024-12,Campaign_26,Google Ads,12603.513702,3458166,7959,565365.0,0.0,554547.0,346096.2,3.6445658484873196
